Unique_ID,Time_In_Model,Seed
Truck57892,14,1
Truck57893,14,1
Truck57894,14,1
Truck57895,14,1
Truck57896,14,1
Truck57897,14,1
Truck57898,14,1
Truck57899,14,1
Truck57900,14,1
Truck57901,14,1
Truck57902,14,1
Truck57903,14,1
Truck57904,14,1
Truck57905,14,1
Truck57906,14,1
Truck57907,14,1
Truck57908,14,1
Truck57909,14,1
Truck57910,14,1
Truck57911,14,1
Truck57912,14,1
Truck57913,14,1
Truck57914,14,1
Truck57915,14,1
Truck57916,14,1
Truck57917,14,1
Truck57918,14,1
Truck57919,14,1
Truck57920,14,1
Truck57921,14,1
Truck57922,14,1
Truck57923,14,1
Truck57924,14,1
Truck57925,14,1
Truck57926,14,1
Truck57927,14,1
Truck57928,14,1
Truck57929,14,1
Truck57930,14,1
Truck57931,14,1
Truck57932,14,1
Truck57933,14,1
Truck57934,14,1
Truck57935,14,1
Truck57936,14,1
Truck57937,14,1
Truck57938,14,1
Truck57939,14,1
Truck57940,14,1
Truck57941,14,1
Truck57942,14,1
Truck57943,14,1
Truck57944,14,1
Truck57945,14,1
Truck57946,14,1
Truck57947,14,1
Truck57948,14,1
Truck57949,14,1
Truck57950,14,1
Truck57951,14,1
Truck57952,14,1
Truck57953,14,1
Truck57954,14,1
Truck57955,14,1
Truck57956,14,1
Truck57957,14,1
Truck57958,14,1
Truck57959,14,1
Truck57960,14,1
Truck57961,14,1
Truck57962,14,1
Truck57963,14,1
Truck57964,14,1
Truck57965,14,1
Truck57966,14,1
Truck57967,14,1
Truck57968,14,1
Truck57969,14,1
Truck57970,14,1
Truck57971,14,1
Truck57972,14,1
Truck57973,14,1
Truck57974,14,1
Truck57975,14,1
Truck57976,14,1
Truck57977,14,1
Truck57978,14,1
Truck57979,14,1
Truck57980,14,1
Truck57981,14,1
Truck57982,14,1
Truck57983,14,1
Truck57984,14,1
Truck57985,14,1
Truck57986,14,1
Truck57987,14,1
Truck57988,14,1
Truck57989,14,1
Truck57990,14,1
Truck57991,14,1
Truck57992,14,1
Truck57993,14,1
Truck57994,14,1
Truck57995,14,1
Truck57996,14,1
Truck57997,14,1
Truck57998,14,1
Truck57999,14,1
Truck58000,14,1
Truck58001,14,1
Truck58002,14,1
Truck58003,14,1
Truck58004,14,1
Truck58005,14,1
Truck58006,14,1
Truck58007,14,1
Truck58008,14,1
Truck58009,14,1
Truck58010,14,1
Truck58011,14,1
Truck58012,14,1
Truck58013,14,1
Truck58014,14,1
Truck58015,14,1
Truck58016,14,1
Truck58017,14,1
Truck58018,14,1
Truck58019,14,1
Truck58020,14,1
Truck58021,14,1
Truck58022,14,1
Truck58023,14,1
Truck58024,14,1
Truck58025,14,1
Truck58026,14,1
Truck58027,14,1
Truck58028,14,1
Truck58029,14,1
Truck58030,14,1
Truck58031,14,1
Truck58032,14,1
Truck58033,14,1
Truck58034,14,1
Truck58035,14,1
Truck58036,14,1
Truck58037,14,1
Truck58038,14,1
Truck58039,14,1
Truck58040,14,1
Truck58041,14,1
Truck58042,14,1
Truck58043,14,1
Truck58044,14,1
Truck58045,14,1
Truck58046,14,1
Truck58047,14,1
Truck58048,14,1
Truck58049,14,1
Truck58050,14,1
Truck58051,14,1
Truck58052,14,1
Truck58053,14,1
Truck58054,14,1
Truck58055,14,1
Truck58056,14,1
Truck58057,14,1
Truck58058,14,1
Truck58059,14,1
Truck58060,14,1
Truck58061,14,1
Truck58062,14,1
Truck58063,14,1
Truck58064,14,1
Truck58065,14,1
Truck58066,14,1
Truck58067,14,1
Truck58068,14,1
Truck58069,14,1
Truck58070,14,1
Truck58071,14,1
Truck58072,14,1
Truck58073,14,1
Truck58074,14,1
Truck58075,14,1
Truck58076,14,1
Truck58077,14,1
Truck58078,14,1
Truck58079,14,1
Truck58080,14,1
Truck58081,14,1
Truck58082,14,1
Truck58083,14,1
Truck58084,14,1
Truck58085,14,1
Truck58086,14,1
Truck58087,14,1
Truck58088,14,1
Truck58089,14,1
Truck58090,14,1
Truck58091,14,1
Truck58092,14,1
Truck58093,14,1
Truck58094,14,1
Truck58095,14,1
Truck58096,14,1
Truck58097,14,1
Truck58098,14,1
Truck58099,14,1
Truck58100,14,1
Truck58101,14,1
Truck58102,14,1
Truck58103,14,1
Truck58104,14,1
Truck58105,14,1
Truck58106,14,1
Truck58107,14,1
Truck58108,14,1
Truck58109,14,1
Truck58110,14,1
Truck58111,14,1
Truck58112,14,1
Truck58113,14,1
Truck58114,14,1
Truck58115,14,1
Truck58116,14,1
Truck58117,14,1
Truck58118,14,1
Truck58119,14,1
Truck58120,14,1
Truck58121,14,1
Truck58122,14,1
Truck58123,14,1
Truck58124,14,1
Truck58125,14,1
Truck58126,14,1
Truck58127,14,1
Truck58128,14,1
Truck58129,14,1
Truck58130,14,1
Truck58131,14,1
Truck58132,14,1
Truck58133,14,1
Truck58134,14,1
Truck58135,14,1
Truck58136,14,1
Truck58137,14,1
Truck58138,14,1
Truck58139,14,1
Truck58140,14,1
Truck58141,14,1
Truck58142,14,1
Truck58143,14,1
Truck58144,14,1
Truck58145,14,1
Truck58146,14,1
Truck58147,14,1
Truck58148,14,1
Truck58149,14,1
Truck58150,14,1
Truck58151,14,1
Truck58152,14,1
Truck58153,14,1
Truck58154,14,1
Truck58155,14,1
Truck58156,14,1
Truck58157,14,1
Truck58158,14,1
Truck58159,14,1
Truck58160,14,1
Truck58161,14,1
Truck58162,14,1
Truck58163,14,1
Truck58164,14,1
Truck58165,14,1
Truck58166,14,1
Truck58167,14,1
Truck58168,14,1
Truck58169,14,1
Truck58170,14,1
Truck58171,14,1
Truck58172,14,1
Truck58173,14,1
Truck58174,14,1
Truck58175,14,1
Truck58176,14,1
Truck58177,14,1
Truck58178,14,1
Truck58179,14,1
Truck58180,14,1
Truck58181,14,1
Truck58182,14,1
Truck58183,14,1
Truck58184,14,1
Truck58185,14,1
Truck58186,14,1
Truck58187,14,1
Truck58188,14,1
Truck58189,14,1
Truck58190,14,1
Truck58191,14,1
Truck58192,14,1
Truck58193,14,1
Truck58194,14,1
Truck58195,14,1
Truck58196,14,1
Truck58197,14,1
Truck58198,14,1
Truck58199,14,1
Truck58200,14,1
Truck58201,14,1
Truck58202,14,1
Truck58203,14,1
Truck58204,14,1
Truck58205,14,1
Truck58206,14,1
Truck58207,14,1
Truck58208,14,1
Truck58209,14,1
Truck58210,14,1
Truck58211,14,1
Truck58212,14,1
Truck58213,14,1
Truck58214,14,1
Truck58215,14,1
Truck58216,14,1
Truck58217,14,1
Truck58218,14,1
Truck58219,14,1
Truck58220,14,1
Truck58221,14,1
Truck58222,14,1
Truck58223,14,1
Truck58224,14,1
Truck58225,14,1
Truck58226,14,1
Truck58227,14,1
Truck58228,14,1
Truck58229,14,1
Truck58230,14,1
Truck58231,14,1
Truck58232,14,1
Truck58233,14,1
Truck58234,14,1
Truck58235,14,1
Truck58236,14,1
Truck58237,14,1
Truck58238,14,1
Truck58239,14,1
Truck58240,14,1
Truck58241,14,1
Truck58242,14,1
Truck58243,14,1
Truck58244,14,1
Truck58245,14,1
Truck58246,14,1
Truck58247,14,1
Truck58248,14,1
Truck58249,14,1
Truck58250,14,1
Truck58251,14,1
Truck58252,14,1
Truck58253,14,1
Truck58254,14,1
Truck58255,14,1
Truck58256,14,1
Truck58257,14,1
Truck58258,14,1
Truck58259,14,1
Truck58260,14,1
Truck58261,14,1
Truck58262,14,1
Truck58263,14,1
Truck58264,14,1
Truck58265,14,1
Truck58266,14,1
Truck58267,14,1
Truck58268,14,1
Truck58269,14,1
Truck58270,14,1
Truck58271,14,1
Truck58272,14,1
Truck58273,14,1
Truck58274,14,1
Truck58275,14,1
Truck58276,14,1
Truck58277,14,1
Truck58278,14,1
Truck58279,14,1
Truck58280,14,1
Truck58281,14,1
Truck58282,14,1
Truck58283,14,1
Truck58284,14,1
Truck58285,14,1
Truck58286,14,1
Truck58287,14,1
Truck58288,14,1
Truck58289,14,1
Truck58290,14,1
Truck58291,14,1
Truck58292,14,1
Truck58293,14,1
Truck58294,14,1
Truck58295,14,1
Truck58296,14,1
Truck58297,14,1
Truck58298,14,1
Truck58299,14,1
Truck58300,14,1
Truck58301,14,1
Truck58302,14,1
Truck58303,14,1
Truck58304,14,1
Truck58305,14,1
Truck58306,14,1
Truck58307,14,1
Truck58308,14,1
Truck58309,14,1
Truck58310,14,1
Truck58311,14,1
Truck58312,14,1
Truck58313,14,1
Truck58314,14,1
Truck58315,14,1
Truck58316,14,1
Truck58317,14,1
Truck58318,14,1
Truck58319,14,1
Truck58320,14,1
Truck58321,14,1
Truck58322,14,1
Truck58323,14,1
Truck58324,14,1
Truck58325,14,1
Truck58326,14,1
Truck58327,14,1
Truck58328,14,1
Truck58329,14,1
Truck58330,14,1
Truck58331,14,1
Truck58332,14,1
Truck58333,14,1
Truck58334,14,1
Truck58335,14,1
Truck58336,14,1
Truck58337,14,1
Truck58338,14,1
Truck58339,14,1
Truck58340,14,1
Truck58341,14,1
Truck58342,14,1
Truck58343,14,1
Truck58344,14,1
Truck58345,14,1
Truck58346,14,1
Truck58347,14,1
Truck58348,14,1
Truck58349,14,1
Truck58350,14,1
Truck58351,14,1
Truck58352,14,1
Truck58353,14,1
Truck58354,14,1
Truck58355,14,1
Truck58356,14,1
Truck58357,14,1
Truck58358,14,1
Truck58359,14,1
Truck58360,14,1
Truck58361,14,1
Truck58362,14,1
Truck58363,14,1
Truck58364,14,1
Truck58365,14,1
Truck58366,14,1
Truck58367,14,1
Truck58368,14,1
Truck58369,14,1
Truck58370,14,1
Truck58371,14,1
Truck58372,14,1
Truck58373,14,1
Truck58374,14,1
Truck58375,14,1
Truck58376,14,1
Truck58377,14,1
Truck58378,14,1
Truck58379,14,1
Truck58380,14,1
Truck58381,14,1
Truck58382,14,1
Truck58383,14,1
Truck58384,14,1
Truck58385,14,1
Truck58386,14,1
Truck58387,14,1
Truck58388,14,1
Truck58389,14,1
Truck58390,14,1
Truck58391,14,1
Truck58392,14,1
Truck58393,14,1
Truck58394,14,1
Truck58395,14,1
Truck58396,14,1
Truck58397,14,1
Truck58398,14,1
Truck58399,14,1
Truck58400,14,1
Truck58401,14,1
Truck58402,14,1
Truck58403,14,1
Truck58404,14,1
Truck58405,14,1
Truck58406,14,1
Truck58407,14,1
Truck58408,14,1
Truck58409,14,1
Truck58410,14,1
Truck58411,14,1
Truck58412,14,1
Truck58413,14,1
Truck58414,14,1
Truck58415,14,1
Truck58416,14,1
Truck58417,14,1
Truck58418,14,1
Truck58419,14,1
Truck58420,14,1
Truck58421,14,1
Truck58422,14,1
Truck58423,14,1
Truck58424,14,1
Truck58425,14,1
Truck58426,14,1
Truck58427,14,1
Truck58428,14,1
Truck58429,14,1
Truck58430,14,1
Truck58431,14,1
Truck58432,14,1
Truck58433,14,1
Truck58434,14,1
Truck58435,14,1
Truck58436,14,1
Truck58437,14,1
Truck58438,14,1
Truck58439,14,1
Truck58440,14,1
Truck58441,14,1
Truck58442,14,1
Truck58443,14,1
Truck58444,14,1
Truck58445,14,1
Truck58446,14,1
Truck58447,14,1
Truck58448,14,1
Truck58449,14,1
Truck58450,14,1
Truck58451,14,1
Truck58452,14,1
Truck58453,14,1
Truck58454,14,1
Truck58455,14,1
Truck58456,14,1
Truck58457,14,1
Truck58458,14,1
Truck58459,14,1
Truck58460,14,1
Truck58461,14,1
Truck58462,14,1
Truck58463,14,1
Truck58464,14,1
Truck58465,14,1
Truck58466,14,1
Truck58467,14,1
Truck58468,14,1
Truck58469,14,1
Truck58470,14,1
Truck58471,14,1
Truck58472,14,1
Truck58473,14,1
Truck58474,14,1
Truck58475,14,1
Truck58476,14,1
Truck58477,14,1
Truck58478,14,1
Truck58479,14,1
Truck58480,14,1
Truck58481,14,1
Truck58482,14,1
Truck58483,14,1
Truck58484,14,1
Truck58485,14,1
Truck58486,14,1
Truck58487,14,1
Truck58488,14,1
Truck58489,14,1
Truck58490,14,1
Truck58491,14,1
Truck58492,14,1
Truck58493,14,1
Truck58494,14,1
Truck58495,14,1
Truck58496,14,1
Truck58497,14,1
Truck58498,14,1
Truck58499,14,1
Truck58500,14,1
Truck58501,14,1
Truck58502,14,1
Truck58503,14,1
Truck58504,14,1
Truck58505,14,1
Truck58506,14,1
Truck58507,14,1
Truck58508,14,1
Truck58509,14,1
Truck58510,14,1
Truck58511,14,1
Truck58512,14,1
Truck58513,14,1
Truck58514,14,1
Truck58515,14,1
Truck58516,14,1
Truck58517,14,1
Truck58518,14,1
Truck58519,14,1
Truck58520,14,1
Truck58521,14,1
Truck58522,14,1
Truck58523,14,1
Truck58524,14,1
Truck58525,14,1
Truck58526,14,1
Truck58527,14,1
Truck58528,14,1
Truck58529,14,1
Truck58530,14,1
Truck58531,14,1
Truck58532,14,1
Truck58533,14,1
Truck58534,14,1
Truck58535,14,1
Truck58536,14,1
Truck58537,14,1
Truck58538,14,1
Truck58539,14,1
Truck58540,14,1
Truck58541,14,1
Truck58542,14,1
Truck58543,14,1
Truck58544,14,1
Truck58545,14,1
Truck58546,14,1
Truck58547,14,1
Truck58548,14,1
Truck58549,14,1
Truck58550,14,1
Truck58551,14,1
Truck58552,14,1
Truck58553,14,1
Truck58554,14,1
Truck58555,14,1
Truck58556,14,1
Truck58557,14,1
Truck58558,14,1
Truck58559,14,1
Truck58560,14,1
Truck58561,14,1
Truck58562,14,1
Truck58563,14,1
Truck58564,14,1
Truck58565,14,1
Truck58566,14,1
Truck58567,14,1
Truck58568,14,1
Truck58569,14,1
Truck58570,14,1
Truck58571,14,1
Truck58572,14,1
Truck58573,14,1
Truck58574,14,1
Truck58575,14,1
Truck58576,14,1
Truck58577,14,1
Truck58578,14,1
Truck58579,14,1
Truck58580,14,1
Truck58581,14,1
Truck58582,14,1
Truck58583,14,1
Truck58584,14,1
Truck58585,14,1
Truck58586,14,1
Truck58587,14,1
Truck58588,14,1
Truck58589,14,1
Truck58590,14,1
Truck58591,14,1
Truck58592,14,1
Truck58593,14,1
Truck58594,14,1
Truck58595,14,1
Truck58596,14,1
Truck58597,14,1
Truck58598,14,1
Truck58599,14,1
Truck58600,14,1
Truck58601,14,1
Truck58602,14,1
Truck58603,14,1
Truck58604,14,1
Truck58605,14,1
Truck58606,14,1
Truck58607,14,1
Truck58608,14,1
Truck58609,14,1
Truck58610,14,1
Truck58611,14,1
Truck58612,14,1
Truck58613,14,1
Truck58614,14,1
Truck58615,14,1
Truck58616,14,1
Truck58617,14,1
Truck58618,14,1
Truck58619,14,1
Truck58620,14,1
Truck58621,14,1
Truck58622,14,1
Truck58623,14,1
Truck58624,14,1
Truck58625,14,1
Truck58626,14,1
Truck58627,14,1
Truck58628,14,1
Truck58629,14,1
Truck58630,14,1
Truck58631,14,1
Truck58632,14,1
Truck58633,14,1
Truck58634,14,1
Truck58635,14,1
Truck58636,14,1
Truck58637,14,1
Truck58638,14,1
Truck58639,14,1
Truck58640,14,1
Truck58641,14,1
Truck58642,14,1
Truck58643,14,1
Truck58644,14,1
Truck58645,14,1
Truck58646,14,1
Truck58647,14,1
Truck58648,14,1
Truck58649,14,1
Truck58650,14,1
Truck58651,14,1
Truck58652,14,1
Truck58653,14,1
Truck58654,14,1
Truck58655,14,1
Truck58656,14,1
Truck58657,14,1
Truck58658,14,1
Truck58659,14,1
Truck58660,14,1
Truck58661,14,1
Truck58662,14,1
Truck58663,14,1
Truck58664,14,1
Truck58665,14,1
Truck58666,14,1
Truck58667,14,1
Truck58668,14,1
Truck58669,14,1
Truck58670,14,1
Truck58671,14,1
Truck58672,14,1
Truck58673,14,1
Truck58674,14,1
Truck58675,14,1
Truck58676,14,1
Truck58677,14,1
Truck58678,14,1
Truck58679,14,1
Truck58680,14,1
Truck58681,14,1
Truck58682,14,1
Truck58683,14,1
Truck58684,14,1
Truck58685,14,1
Truck58686,14,1
Truck58687,14,1
Truck58688,14,1
Truck58689,14,1
Truck58690,14,1
Truck58691,14,1
Truck58692,14,1
Truck58693,14,1
Truck58694,14,1
Truck58695,14,1
Truck58696,14,1
Truck58697,14,1
Truck58698,14,1
Truck58699,14,1
Truck58700,14,1
Truck58701,14,1
Truck58702,14,1
Truck58703,14,1
Truck58704,14,1
Truck58705,14,1
Truck58706,14,1
Truck58707,14,1
Truck58708,14,1
Truck58709,14,1
Truck58710,14,1
Truck58711,14,1
Truck58712,14,1
Truck58713,14,1
Truck58714,14,1
Truck58715,14,1
Truck58716,14,1
Truck58717,14,1
Truck58718,14,1
Truck58719,14,1
Truck58720,14,1
Truck58721,14,1
Truck58722,14,1
Truck58723,14,1
Truck58724,14,1
Truck58725,14,1
Truck58726,14,1
Truck58727,14,1
Truck58728,14,1
Truck58729,14,1
Truck58730,14,1
Truck58731,14,1
Truck58732,14,1
Truck58733,14,1
Truck58734,14,1
Truck58735,14,1
Truck58736,14,1
Truck58737,14,1
Truck58738,14,1
Truck58739,14,1
Truck58740,14,1
Truck58741,14,1
Truck58742,14,1
Truck58743,14,1
Truck58744,14,1
Truck58745,14,1
Truck58746,14,1
Truck58747,14,1
Truck58748,14,1
Truck58749,14,1
Truck58750,14,1
Truck58751,14,1
Truck58752,14,1
Truck58753,14,1
Truck58754,14,1
Truck58755,14,1
Truck58756,14,1
Truck58757,14,1
Truck58758,14,1
Truck58759,14,1
Truck58760,14,1
Truck58761,14,1
Truck58762,14,1
Truck58763,14,1
Truck58764,14,1
Truck58765,14,1
Truck58766,14,1
Truck58767,14,1
Truck58768,14,1
Truck58769,14,1
Truck58770,14,1
Truck58771,14,1
Truck58772,14,1
Truck58773,14,1
Truck58774,14,1
Truck58775,14,1
Truck58776,14,1
Truck58777,14,1
Truck58778,14,1
Truck58779,14,1
Truck58780,14,1
Truck58781,14,1
Truck58782,14,1
Truck58783,14,1
Truck58784,14,1
Truck58785,14,1
Truck58786,14,1
Truck58787,14,1
Truck58788,14,1
Truck58789,14,1
Truck58790,14,1
Truck58791,14,1
Truck58792,14,1
Truck58793,14,1
Truck58794,14,1
Truck58795,14,1
Truck58796,14,1
Truck58797,14,1
Truck58798,14,1
Truck58799,14,1
Truck58800,14,1
Truck58801,14,1
Truck58802,14,1
Truck58803,14,1
Truck58804,14,1
Truck58805,14,1
Truck58806,14,1
Truck58807,14,1
Truck58808,14,1
Truck58809,14,1
Truck58810,14,1
Truck58811,14,1
Truck58812,14,1
Truck58813,14,1
Truck58814,14,1
Truck58815,14,1
Truck58816,14,1
Truck58817,14,1
Truck58818,14,1
Truck58819,14,1
Truck58820,14,1
Truck58821,14,1
Truck58822,14,1
Truck58823,14,1
Truck58824,14,1
Truck58825,14,1
Truck58826,14,1
Truck58827,14,1
Truck58828,14,1
Truck58829,14,1
Truck58830,14,1
Truck58831,14,1
Truck58832,14,1
Truck58833,14,1
Truck58834,14,1
Truck58835,14,1
Truck58836,14,1
Truck58837,14,1
Truck58838,14,1
Truck58839,14,1
Truck58840,14,1
Truck58841,14,1
Truck58842,14,1
Truck58843,14,1
Truck58844,14,1
Truck58845,14,1
Truck58846,14,1
Truck58847,14,1
Truck58848,14,1
Truck58849,14,1
Truck58850,14,1
Truck58851,14,1
Truck58852,14,1
Truck58853,14,1
Truck58854,14,1
Truck58855,14,1
Truck58856,14,1
Truck58857,14,1
Truck58858,14,1
Truck58859,14,1
Truck58860,14,1
Truck58861,14,1
Truck58862,14,1
Truck58863,14,1
Truck58864,14,1
Truck58865,14,1
Truck58866,14,1
Truck58867,14,1
Truck58868,14,1
Truck58869,14,1
Truck58870,14,1
Truck58871,14,1
Truck58872,14,1
Truck58873,14,1
Truck58874,14,1
Truck58875,14,1
Truck58876,14,1
Truck58877,14,1
Truck58878,14,1
Truck58879,14,1
Truck58880,14,1
Truck58881,14,1
Truck58882,14,1
Truck58883,14,1
Truck58884,14,1
Truck58885,14,1
Truck58886,14,1
Truck58887,14,1
Truck58888,14,1
Truck58889,14,1
Truck58890,14,1
Truck58891,14,1
Truck58892,14,1
Truck58893,14,1
Truck58894,14,1
Truck58895,14,1
Truck58896,14,1
Truck58897,14,1
Truck58898,14,1
Truck58899,14,1
Truck58900,14,1
Truck58901,14,1
Truck58902,14,1
Truck58903,14,1
Truck58904,14,1
Truck58905,14,1
Truck58906,14,1
Truck58907,14,1
Truck58908,14,1
Truck58909,14,1
Truck58910,14,1
Truck58911,14,1
Truck58912,14,1
Truck58913,14,1
Truck58914,14,1
Truck58915,14,1
Truck58916,14,1
Truck58917,14,1
Truck58918,14,1
Truck58919,14,1
Truck58920,14,1
Truck58921,14,1
Truck58922,14,1
Truck58923,14,1
Truck58924,14,1
Truck58925,14,1
Truck58926,14,1
Truck58927,14,1
Truck58928,14,1
Truck58929,14,1
Truck58930,14,1
Truck58931,14,1
Truck58932,14,1
Truck58933,14,1
Truck58934,14,1
Truck58935,14,1
Truck58936,14,1
Truck58937,14,1
Truck58938,14,1
Truck58939,14,1
Truck58940,14,1
Truck58941,14,1
Truck58942,14,1
Truck58943,14,1
Truck58944,14,1
Truck58945,14,1
Truck58946,14,1
Truck58947,14,1
Truck58948,14,1
Truck58949,14,1
Truck58950,14,1
Truck58951,14,1
Truck58952,14,1
Truck58953,14,1
Truck58954,14,1
Truck58955,14,1
Truck58956,14,1
Truck58957,14,1
Truck58958,14,1
Truck58959,14,1
Truck58960,14,1
Truck58961,14,1
Truck58962,14,1
Truck58963,14,1
Truck58964,14,1
Truck58965,14,1
Truck58966,14,1
Truck58967,14,1
Truck58968,14,1
Truck58969,14,1
Truck58970,14,1
Truck58971,14,1
Truck58972,14,1
Truck58973,14,1
Truck58974,14,1
Truck58975,14,1
Truck58976,14,1
Truck58977,14,1
Truck58978,14,1
Truck58979,14,1
Truck58980,14,1
Truck58981,14,1
Truck58982,14,1
Truck58983,14,1
Truck58984,14,1
Truck58985,14,1
Truck58986,14,1
Truck58987,14,1
Truck58988,14,1
Truck58989,14,1
Truck58990,14,1
Truck58991,14,1
Truck58992,14,1
Truck58993,14,1
Truck58994,14,1
Truck58995,14,1
