Unique_ID,Time_In_Model,Seed
Truck115687,14,1
Truck115688,14,1
Truck115689,14,1
Truck115690,14,1
Truck115691,14,1
Truck115692,14,1
Truck115693,14,1
Truck115694,14,1
Truck115695,14,1
Truck115696,14,1
Truck115697,14,1
Truck115698,14,1
Truck115699,14,1
Truck115700,14,1
Truck115701,14,1
Truck115702,14,1
Truck115703,14,1
Truck115704,14,1
Truck115705,14,1
Truck115706,14,1
Truck115707,14,1
Truck115708,14,1
Truck115709,14,1
Truck115710,14,1
Truck115711,14,1
Truck115712,14,1
Truck115713,14,1
Truck115714,14,1
Truck115715,14,1
Truck115716,14,1
Truck115717,14,1
Truck115718,14,1
Truck115719,14,1
Truck115720,14,1
Truck115721,14,1
Truck115722,14,1
Truck115723,14,1
Truck115724,14,1
Truck115725,14,1
Truck115726,14,1
Truck115727,14,1
Truck115728,14,1
Truck115729,14,1
Truck115730,14,1
Truck115731,14,1
Truck115732,14,1
Truck115733,14,1
Truck115734,14,1
Truck115735,14,1
Truck115736,14,1
Truck115737,14,1
Truck115738,14,1
Truck115739,14,1
Truck115740,14,1
Truck115741,14,1
Truck115742,14,1
Truck115743,14,1
Truck115744,14,1
Truck115745,14,1
Truck115746,14,1
Truck115747,14,1
Truck115748,14,1
Truck115749,14,1
Truck115750,14,1
Truck115751,14,1
Truck115752,14,1
Truck115753,14,1
Truck115754,14,1
Truck115755,14,1
Truck115756,14,1
Truck115757,14,1
Truck115758,14,1
Truck115759,14,1
Truck115760,14,1
Truck115761,14,1
Truck115762,14,1
Truck115763,14,1
Truck115764,14,1
Truck115765,14,1
Truck115766,14,1
Truck115767,14,1
Truck115768,14,1
Truck115769,14,1
Truck115770,14,1
Truck115771,14,1
Truck115772,14,1
Truck115773,14,1
Truck115774,14,1
Truck115775,14,1
Truck115776,14,1
Truck115777,14,1
Truck115778,14,1
Truck115779,14,1
Truck115780,14,1
Truck115781,14,1
Truck115782,14,1
Truck115783,14,1
Truck115784,14,1
Truck115785,14,1
Truck115786,14,1
Truck115787,14,1
Truck115788,14,1
Truck115789,14,1
Truck115790,14,1
Truck115791,14,1
Truck115792,14,1
Truck115793,14,1
Truck115794,14,1
Truck115795,14,1
Truck115796,14,1
Truck115797,14,1
Truck115798,14,1
Truck115799,14,1
Truck115800,14,1
Truck115801,14,1
Truck115802,14,1
Truck115803,14,1
Truck115804,14,1
Truck115805,14,1
Truck115806,14,1
Truck115807,14,1
Truck115808,14,1
Truck115809,14,1
Truck115810,14,1
Truck115811,14,1
Truck115812,14,1
Truck115813,14,1
Truck115814,14,1
Truck115815,14,1
Truck115816,14,1
Truck115817,14,1
Truck115818,14,1
Truck115819,14,1
Truck115820,14,1
Truck115821,14,1
Truck115822,14,1
Truck115823,14,1
Truck115824,14,1
Truck115825,14,1
Truck115826,14,1
Truck115827,14,1
Truck115828,14,1
Truck115829,14,1
Truck115830,14,1
Truck115831,14,1
Truck115832,14,1
Truck115833,14,1
Truck115834,14,1
Truck115835,14,1
Truck115836,14,1
Truck115837,14,1
Truck115838,14,1
Truck115839,14,1
Truck115840,14,1
Truck115841,14,1
Truck115842,14,1
Truck115843,14,1
Truck115844,14,1
Truck115845,14,1
Truck115846,14,1
Truck115847,14,1
Truck115848,14,1
Truck115849,14,1
Truck115850,14,1
Truck115851,14,1
Truck115852,14,1
Truck115853,14,1
Truck115854,14,1
Truck115855,14,1
Truck115856,14,1
Truck115857,14,1
Truck115858,14,1
Truck115859,14,1
Truck115860,14,1
Truck115861,14,1
Truck115862,14,1
Truck115863,14,1
Truck115864,14,1
Truck115865,14,1
Truck115866,14,1
Truck115867,14,1
Truck115868,14,1
Truck115869,14,1
Truck115870,14,1
Truck115871,14,1
Truck115872,14,1
Truck115873,14,1
Truck115874,14,1
Truck115875,14,1
Truck115876,14,1
Truck115877,14,1
Truck115878,14,1
Truck115879,14,1
Truck115880,14,1
Truck115881,14,1
Truck115882,14,1
Truck115883,14,1
Truck115884,14,1
Truck115885,14,1
Truck115886,14,1
Truck115887,14,1
Truck115888,14,1
Truck115889,14,1
Truck115890,14,1
Truck115891,14,1
Truck115892,14,1
Truck115893,14,1
Truck115894,14,1
Truck115895,14,1
Truck115896,14,1
Truck115897,14,1
Truck115898,14,1
Truck115899,14,1
Truck115900,14,1
Truck115901,14,1
Truck115902,14,1
Truck115903,14,1
Truck115904,14,1
Truck115905,14,1
Truck115906,14,1
Truck115907,14,1
Truck115908,14,1
Truck115909,14,1
Truck115910,14,1
Truck115911,14,1
Truck115912,14,1
Truck115913,14,1
Truck115914,14,1
Truck115915,14,1
Truck115916,14,1
Truck115917,14,1
Truck115918,14,1
Truck115919,14,1
Truck115920,14,1
Truck115921,14,1
Truck115922,14,1
Truck115923,14,1
Truck115924,14,1
Truck115925,14,1
Truck115926,14,1
Truck115927,14,1
Truck115928,14,1
Truck115929,14,1
Truck115930,14,1
Truck115931,14,1
Truck115932,14,1
Truck115933,14,1
Truck115934,14,1
Truck115935,14,1
Truck115936,14,1
Truck115937,14,1
Truck115938,14,1
Truck115939,14,1
Truck115940,14,1
Truck115941,14,1
Truck115942,14,1
Truck115943,14,1
Truck115944,14,1
Truck115945,14,1
Truck115946,14,1
Truck115947,14,1
Truck115948,14,1
Truck115949,14,1
Truck115950,14,1
Truck115951,14,1
Truck115952,14,1
Truck115953,14,1
Truck115954,14,1
Truck115955,14,1
Truck115956,14,1
Truck115957,14,1
Truck115958,14,1
Truck115959,14,1
Truck115960,14,1
Truck115961,14,1
Truck115962,14,1
Truck115963,14,1
Truck115964,14,1
Truck115965,14,1
Truck115966,14,1
Truck115967,14,1
Truck115968,14,1
Truck115969,14,1
Truck115970,14,1
Truck115971,14,1
Truck115972,14,1
Truck115973,14,1
Truck115974,14,1
Truck115975,14,1
Truck115976,14,1
Truck115977,14,1
Truck115978,14,1
Truck115979,14,1
Truck115980,14,1
Truck115981,14,1
Truck115982,14,1
Truck115983,14,1
Truck115984,14,1
Truck115985,14,1
Truck115986,14,1
Truck115987,14,1
Truck115988,14,1
Truck115989,14,1
Truck115990,14,1
Truck115991,14,1
Truck115992,14,1
Truck115993,14,1
Truck115994,14,1
Truck115995,14,1
Truck115996,14,1
Truck115997,14,1
Truck115998,14,1
Truck115999,14,1
Truck116000,14,1
Truck116001,14,1
Truck116002,14,1
Truck116003,14,1
Truck116004,14,1
Truck116005,14,1
Truck116006,14,1
Truck116007,14,1
Truck116008,14,1
Truck116009,14,1
Truck116010,14,1
Truck116011,14,1
Truck116012,14,1
Truck116013,14,1
Truck116014,14,1
Truck116015,14,1
Truck116016,14,1
Truck116017,14,1
Truck116018,14,1
Truck116019,14,1
Truck116020,14,1
Truck116021,14,1
Truck116022,14,1
Truck116023,14,1
Truck116024,14,1
Truck116025,14,1
Truck116026,14,1
Truck116027,14,1
Truck116028,14,1
Truck116029,14,1
Truck116030,14,1
Truck116031,14,1
Truck116032,14,1
Truck116033,14,1
Truck116034,14,1
Truck116035,14,1
Truck116036,14,1
Truck116037,14,1
Truck116038,14,1
Truck116039,14,1
Truck116040,14,1
Truck116041,14,1
Truck116042,14,1
Truck116043,14,1
Truck116044,14,1
Truck116045,14,1
Truck116046,14,1
Truck116047,14,1
Truck116048,14,1
Truck116049,14,1
Truck116050,14,1
Truck116051,14,1
Truck116052,14,1
Truck116053,14,1
Truck116054,14,1
Truck116055,14,1
Truck116056,14,1
Truck116057,14,1
Truck116058,14,1
Truck116059,14,1
Truck116060,14,1
Truck116061,14,1
Truck116062,14,1
Truck116063,14,1
Truck116064,14,1
Truck116065,14,1
Truck116066,14,1
Truck116067,14,1
Truck116068,14,1
Truck116069,14,1
Truck116070,14,1
Truck116071,14,1
Truck116072,14,1
Truck116073,14,1
Truck116074,14,1
Truck116075,14,1
Truck116076,14,1
Truck116077,14,1
Truck116078,14,1
Truck116079,14,1
Truck116080,14,1
Truck116081,14,1
Truck116082,14,1
Truck116083,14,1
Truck116084,14,1
Truck116085,14,1
Truck116086,14,1
Truck116087,14,1
Truck116088,14,1
Truck116089,14,1
Truck116090,14,1
Truck116091,14,1
Truck116092,14,1
Truck116093,14,1
Truck116094,14,1
Truck116095,14,1
Truck116096,14,1
Truck116097,14,1
Truck116098,14,1
Truck116099,14,1
Truck116100,14,1
Truck116101,14,1
Truck116102,14,1
Truck116103,14,1
Truck116104,14,1
Truck116105,14,1
Truck116106,14,1
Truck116107,14,1
Truck116108,14,1
Truck116109,14,1
Truck116110,14,1
Truck116111,14,1
Truck116112,14,1
Truck116113,14,1
Truck116114,14,1
Truck116115,14,1
Truck116116,14,1
Truck116117,14,1
Truck116118,14,1
Truck116119,14,1
Truck116120,14,1
Truck116121,14,1
Truck116122,14,1
Truck116123,14,1
Truck116124,14,1
Truck116125,14,1
Truck116126,14,1
Truck116127,14,1
Truck116128,14,1
Truck116129,14,1
Truck116130,14,1
Truck116131,14,1
Truck116132,14,1
Truck116133,14,1
Truck116134,14,1
Truck116135,14,1
Truck116136,14,1
Truck116137,14,1
Truck116138,14,1
Truck116139,14,1
Truck116140,14,1
Truck116141,14,1
Truck116142,14,1
Truck116143,14,1
Truck116144,14,1
Truck116145,14,1
Truck116146,14,1
Truck116147,14,1
Truck116148,14,1
Truck116149,14,1
Truck116150,14,1
Truck116151,14,1
Truck116152,14,1
Truck116153,14,1
Truck116154,14,1
Truck116155,14,1
Truck116156,14,1
Truck116157,14,1
Truck116158,14,1
Truck116159,14,1
Truck116160,14,1
Truck116161,14,1
Truck116162,14,1
Truck116163,14,1
Truck116164,14,1
Truck116165,14,1
Truck116166,14,1
Truck116167,14,1
Truck116168,14,1
Truck116169,14,1
Truck116170,14,1
Truck116171,14,1
Truck116172,14,1
Truck116173,14,1
Truck116174,14,1
Truck116175,14,1
Truck116176,14,1
Truck116177,14,1
Truck116178,14,1
Truck116179,14,1
Truck116180,14,1
Truck116181,14,1
Truck116182,14,1
Truck116183,14,1
Truck116184,14,1
Truck116185,14,1
Truck116186,14,1
Truck116187,14,1
Truck116188,14,1
Truck116189,14,1
Truck116190,14,1
Truck116191,14,1
Truck116192,14,1
Truck116193,14,1
Truck116194,14,1
Truck116195,14,1
Truck116196,14,1
Truck116197,14,1
Truck116198,14,1
Truck116199,14,1
Truck116200,14,1
Truck116201,14,1
Truck116202,14,1
Truck116203,14,1
Truck116204,14,1
Truck116205,14,1
Truck116206,14,1
Truck116207,14,1
Truck116208,14,1
Truck116209,14,1
Truck116210,14,1
Truck116211,14,1
Truck116212,14,1
Truck116213,14,1
Truck116214,14,1
Truck116215,14,1
Truck116216,14,1
Truck116217,14,1
Truck116218,14,1
Truck116219,14,1
Truck116220,14,1
Truck116221,14,1
Truck116222,14,1
Truck116223,14,1
Truck116224,14,1
Truck116225,14,1
Truck116226,14,1
Truck116227,14,1
Truck116228,14,1
Truck116229,14,1
Truck116230,14,1
Truck116231,14,1
Truck116232,14,1
Truck116233,14,1
Truck116234,14,1
Truck116235,14,1
Truck116236,14,1
Truck116237,14,1
Truck116238,14,1
Truck116239,14,1
Truck116240,14,1
Truck116241,14,1
Truck116242,14,1
Truck116243,14,1
Truck116244,14,1
Truck116245,14,1
Truck116246,14,1
Truck116247,14,1
Truck116248,14,1
Truck116249,14,1
Truck116250,14,1
Truck116251,14,1
Truck116252,14,1
Truck116253,14,1
Truck116254,14,1
Truck116255,14,1
Truck116256,14,1
Truck116257,14,1
Truck116258,14,1
Truck116259,14,1
Truck116260,14,1
Truck116261,14,1
Truck116262,14,1
Truck116263,14,1
Truck116264,14,1
Truck116265,14,1
Truck116266,14,1
Truck116267,14,1
Truck116268,14,1
Truck116269,14,1
Truck116270,14,1
Truck116271,14,1
Truck116272,14,1
Truck116273,14,1
Truck116274,14,1
Truck116275,14,1
Truck116276,14,1
Truck116277,14,1
Truck116278,14,1
Truck116279,14,1
Truck116280,14,1
Truck116281,14,1
Truck116282,14,1
Truck116283,14,1
Truck116284,14,1
Truck116285,14,1
Truck116286,14,1
Truck116287,14,1
Truck116288,14,1
Truck116289,14,1
Truck116290,14,1
Truck116291,14,1
Truck116292,14,1
Truck116293,14,1
Truck116294,14,1
Truck116295,14,1
Truck116296,14,1
Truck116297,14,1
Truck116298,14,1
Truck116299,14,1
Truck116300,14,1
Truck116301,14,1
Truck116302,14,1
Truck116303,14,1
Truck116304,14,1
Truck116305,14,1
Truck116306,14,1
Truck116307,14,1
Truck116308,14,1
Truck116309,14,1
Truck116310,14,1
Truck116311,14,1
Truck116312,14,1
Truck116313,14,1
Truck116314,14,1
Truck116315,14,1
Truck116316,14,1
Truck116317,14,1
Truck116318,14,1
Truck116319,14,1
Truck116320,14,1
Truck116321,14,1
Truck116322,14,1
Truck116323,14,1
Truck116324,14,1
Truck116325,14,1
Truck116326,14,1
Truck116327,14,1
Truck116328,14,1
Truck116329,14,1
Truck116330,14,1
Truck116331,14,1
Truck116332,14,1
Truck116333,14,1
Truck116334,14,1
Truck116335,14,1
Truck116336,14,1
Truck116337,14,1
Truck116338,14,1
Truck116339,14,1
Truck116340,14,1
Truck116341,14,1
Truck116342,14,1
Truck116343,14,1
Truck116344,14,1
Truck116345,14,1
Truck116346,14,1
Truck116347,14,1
Truck116348,14,1
Truck116349,14,1
Truck116350,14,1
Truck116351,14,1
Truck116352,14,1
Truck116353,14,1
Truck116354,14,1
Truck116355,14,1
Truck116356,14,1
Truck116357,14,1
Truck116358,14,1
Truck116359,14,1
Truck116360,14,1
Truck116361,14,1
Truck116362,14,1
Truck116363,14,1
Truck116364,14,1
Truck116365,14,1
Truck116366,14,1
Truck116367,14,1
Truck116368,14,1
Truck116369,14,1
Truck116370,14,1
Truck116371,14,1
Truck116372,14,1
Truck116373,14,1
Truck116374,14,1
Truck116375,14,1
Truck116376,14,1
Truck116377,14,1
Truck116378,14,1
Truck116379,14,1
Truck116380,14,1
Truck116381,14,1
Truck116382,14,1
Truck116383,14,1
Truck116384,14,1
Truck116385,14,1
Truck116386,14,1
Truck116387,14,1
Truck116388,14,1
Truck116389,14,1
Truck116390,14,1
Truck116391,14,1
Truck116392,14,1
Truck116393,14,1
Truck116394,14,1
Truck116395,14,1
Truck116396,14,1
Truck116397,14,1
Truck116398,14,1
Truck116399,14,1
Truck116400,14,1
Truck116401,14,1
Truck116402,14,1
Truck116403,14,1
Truck116404,14,1
Truck116405,14,1
Truck116406,14,1
Truck116407,14,1
Truck116408,14,1
Truck116409,14,1
Truck116410,14,1
Truck116411,14,1
Truck116412,14,1
Truck116413,14,1
Truck116414,14,1
Truck116415,14,1
Truck116416,14,1
Truck116417,14,1
Truck116418,14,1
Truck116419,14,1
Truck116420,14,1
Truck116421,14,1
Truck116422,14,1
Truck116423,14,1
Truck116424,14,1
Truck116425,14,1
Truck116426,14,1
Truck116427,14,1
Truck116428,14,1
Truck116429,14,1
Truck116430,14,1
Truck116431,14,1
Truck116432,14,1
Truck116433,14,1
Truck116434,14,1
Truck116435,14,1
Truck116436,14,1
Truck116437,14,1
Truck116438,14,1
Truck116439,14,1
Truck116440,14,1
Truck116441,14,1
Truck116442,14,1
Truck116443,14,1
Truck116444,14,1
Truck116445,14,1
Truck116446,14,1
Truck116447,14,1
Truck116448,14,1
Truck116449,14,1
Truck116450,14,1
Truck116451,14,1
Truck116452,14,1
Truck116453,14,1
Truck116454,14,1
Truck116455,14,1
Truck116456,14,1
Truck116457,14,1
Truck116458,14,1
Truck116459,14,1
Truck116460,14,1
Truck116461,14,1
Truck116462,14,1
Truck116463,14,1
Truck116464,14,1
Truck116465,14,1
Truck116466,14,1
Truck116467,14,1
Truck116468,14,1
Truck116469,14,1
Truck116470,14,1
Truck116471,14,1
Truck116472,14,1
Truck116473,14,1
Truck116474,14,1
Truck116475,14,1
Truck116476,14,1
Truck116477,14,1
Truck116478,14,1
Truck116479,14,1
Truck116480,14,1
Truck116481,14,1
Truck116482,14,1
Truck116483,14,1
Truck116484,14,1
Truck116485,14,1
Truck116486,14,1
Truck116487,14,1
Truck116488,14,1
Truck116489,14,1
Truck116490,14,1
Truck116491,14,1
Truck116492,14,1
Truck116493,14,1
Truck116494,14,1
Truck116495,14,1
Truck116496,14,1
Truck116497,14,1
Truck116498,14,1
Truck116499,14,1
Truck116500,14,1
Truck116501,14,1
Truck116502,14,1
Truck116503,14,1
Truck116504,14,1
Truck116505,14,1
Truck116506,14,1
Truck116507,14,1
Truck116508,14,1
Truck116509,14,1
Truck116510,14,1
Truck116511,14,1
Truck116512,14,1
Truck116513,14,1
Truck116514,14,1
Truck116515,14,1
Truck116516,14,1
Truck116517,14,1
Truck116518,14,1
Truck116519,14,1
Truck116520,14,1
Truck116521,14,1
Truck116522,14,1
Truck116523,14,1
Truck116524,14,1
Truck116525,14,1
Truck116526,14,1
Truck116527,14,1
Truck116528,14,1
Truck116529,14,1
Truck116530,14,1
Truck116531,14,1
Truck116532,14,1
Truck116533,14,1
Truck116534,14,1
Truck116535,14,1
Truck116536,14,1
Truck116537,14,1
Truck116538,14,1
Truck116539,14,1
Truck116540,14,1
Truck116541,14,1
Truck116542,14,1
Truck116543,14,1
Truck116544,14,1
Truck116545,14,1
Truck116546,14,1
Truck116547,14,1
Truck116548,14,1
Truck116549,14,1
Truck116550,14,1
Truck116551,14,1
Truck116552,14,1
Truck116553,14,1
Truck116554,14,1
Truck116555,14,1
Truck116556,14,1
Truck116557,14,1
Truck116558,14,1
Truck116559,14,1
Truck116560,14,1
Truck116561,14,1
Truck116562,14,1
Truck116563,14,1
Truck116564,14,1
Truck116565,14,1
Truck116566,14,1
Truck116567,14,1
Truck116568,14,1
Truck116569,14,1
Truck116570,14,1
Truck116571,14,1
Truck116572,14,1
Truck116573,14,1
Truck116574,14,1
Truck116575,14,1
Truck116576,14,1
Truck116577,14,1
Truck116578,14,1
Truck116579,14,1
Truck116580,14,1
Truck116581,14,1
Truck116582,14,1
Truck116583,14,1
Truck116584,14,1
Truck116585,14,1
Truck116586,14,1
Truck116587,14,1
Truck116588,14,1
Truck116589,14,1
Truck116590,14,1
Truck116591,14,1
Truck116592,14,1
Truck116593,14,1
Truck116594,14,1
Truck116595,14,1
