road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N1,bridge,A,BAILAKANDI CULVERT,23.5961666666666,90.6246944444444,5.5,26.452,,1000060
N1,link,,link_31,23.5917499999999,90.6293333333333,0.6679999999999993,26.452,,1000061
N1,bridge,A,MALUAKANDI CULVEDRT,23.5917499999999,90.6293333333333,5.6,27.12,,1000062
N1,link,,link_32,23.5825827,90.6381386,1.1950000000000003,27.12,,1000063
N1,bridge,A,Bhater char Bridge (R),23.5825827,90.6381386,173.25,28.315,,1000064
N1,link,,link_33,23.572166,90.6451108,0.8230000000000004,28.315,,1000065
N1,bridge,A,Anarpara Bridge (L),23.572166,90.6451108,29.85,29.138,,1000066
N1,link,,link_34,23.5723611111111,90.6451666666666,0.7039999999999971,29.138,,1000067
N1,bridge,A,VITIKANDA - ANAR PUR CULVERT,23.5723611111111,90.6451666666666,34.7,29.842,,1000068
N1,link,,link_35,23.5590278,90.6559444,1.0660000000000025,29.842,,1000069
N1,bridge,A,Alipur bridge(R),23.5590278,90.6559444,27.4,30.908,,1000070
N1,link,,link_36,23.5523333,90.6636667,0.5640000000000001,30.908,,1000071
N1,bridge,A,Bhaber char Bridge(R),23.5523333,90.6636667,29.85,31.472,,1000072
N1,link,,link_37,23.5517421907216,90.6643538752577,0.6490000000000009,31.472,,1000073
N1,bridge,A,Baushia Bridge(L),23.5517421907216,90.6643538752577,29.9,32.121,,1000074
N1,link,,link_38,23.5524166666666,90.6636111111111,0.6559999999999988,32.121,,1000075
N1,bridge,A,PURRANBUICHE BOX CULVERT,23.5524166666666,90.6636111111111,9.1,32.777,,1000076
N1,link,,link_39,23.5523611111111,90.6636666666666,0.01899999999999835,32.777,,1000077
N1,bridge,A,NOYAPARA,23.5523611111111,90.6636666666666,5.2,32.796,,1000078
N1,link,,link_40,23.5473611111111,90.6695,0.7950000000000017,32.796,,1000079
N1,bridge,A,Madhya Baushia Bridge(L),23.5473611111111,90.6695,72.49,33.591,,1000080
N1,link,,link_41,23.5442777777777,90.6730833333333,0.519999999999996,33.591,,1000081
N1,bridge,C,BOCTAR KANDI BOX CULVERT,23.5442777777777,90.6730833333333,5.1,34.111,,1000082
N1,link,,link_42,23.5342222222222,90.6843333333333,1.0700000000000003,34.111,,1000083
N1,bridge,A,.,23.5342222222222,90.6843333333333,9.5,35.181,,1000084
N1,link,,link_43,23.529916,90.6952219,0.22700000000000387,35.181,,1000085
N1,bridge,A,Baushia bazar Bridge( L ),23.529916,90.6952219,25.45,35.408,,1000086
N1,link,,link_44,23.5340833333333,90.6841944444444,0.2989999999999995,35.408,,1000087
N1,bridge,A,CHAR BOUSHEA (2),23.5340833333333,90.6841944444444,8.4,35.707,,1000088
N1,link,,link_45,23.5298611111111,90.6951388888888,1.3029999999999973,35.707,,1000089
N1,bridge,C,Daud Kandi Bridge,23.5298611111111,90.6951388888888,1408.8,37.01,,1000090
N1,link,,link_46,23.522818601848,90.7242859256673,2.294000000000004,37.01,,1000091
N1,bridge,C,Baldhakhal Bridge,23.522818601848,90.7242859256673,23.1,39.304,,1000092
N1,link,,link_47,23.5334722222222,90.7227222222222,0.5559999999999974,39.304,,1000093
N1,bridge,B,MAIS PARA BOX CULVERT,23.5334722222222,90.7227222222222,6.0,39.86,,1000094
N1,link,,link_48,23.5298050611,90.75825325,3.0760000000000005,39.86,,1000095
N1,bridge,C,Shahid Nagor Bridge,23.5298050611,90.75825325,16.5,42.936,,1000096
N1,link,,link_49,23.5303888888888,90.7731111111111,2.2280000000000015,42.936,,1000097
N1,bridge,C,SARKAR BARI CULVERT,23.5303888888888,90.7731111111111,3.9,45.164,,1000098
N1,link,,link_50,23.53175,90.7895,1.7070000000000007,45.164,,1000099
N1,bridge,C,AMIRABATH SLAB CULVERT,23.53175,90.7895,6.5,46.871,,1000100
N1,link,,link_51,23.5309444444444,90.8041944444444,1.5129999999999981,46.871,,1000101
N1,bridge,C,Ginlatoly,23.5309444444444,90.8041944444444,15.9,48.384,,1000102
N1,link,,link_52,23.5347222222222,90.825,2.1739999999999995,48.384,,1000103
N1,bridge,A,RAIPUR BOX CULVERT,23.5347222222222,90.825,12.2,50.558,,1000104
N1,link,,link_53,23.5265,90.8391944444444,1.7550000000000026,50.558,,1000105
N1,bridge,C,AITAL BANGA BOX CULVERT,23.5265,90.8391944444444,4.5,52.313,,1000106
N1,link,,link_54,23.5131944444444,90.8705833333333,3.692999999999998,52.313,,1000107
N1,bridge,B,ILLIOT BAZER,23.5131944444444,90.8705833333333,28.9,56.006,,1000108
N1,link,,link_55,23.5055555555555,90.8986388888889,2.8320000000000007,56.006,,1000109
N1,bridge,B,KHAT GHOR BOX CULVERT,23.5055555555555,90.8986388888889,5.9,58.838,,1000110
N1,link,,link_56,23.5059444444444,90.9152222222222,1.9919999999999973,58.838,,1000111
N1,bridge,B,BAKRA BOX CULVERT,23.5059444444444,90.9152222222222,3.0,60.83,,1000112
