Vehicle_ID,Delay,Bridge_ID,Seed
Truck5760,22.201038050578305,1000393.0,5
Truck5761,22.201038050578305,1000393.0,5
Truck5762,22.201038050578305,1000393.0,5
Truck5763,22.201038050578305,1000393.0,5
Truck5764,22.201038050578305,1000393.0,5
Truck5765,22.201038050578305,1000393.0,5
Truck5766,22.201038050578305,1000393.0,5
Truck5767,22.201038050578305,1000393.0,5
Truck5768,22.201038050578305,1000393.0,5
Truck5769,22.201038050578305,1000393.0,5
Truck5770,22.201038050578305,1000393.0,5
Truck5771,22.201038050578305,1000393.0,5
Truck5772,22.201038050578305,1000393.0,5
Truck5773,22.201038050578305,1000393.0,5
Truck5774,22.201038050578305,1000393.0,5
Truck5775,22.201038050578305,1000393.0,5
Truck5776,22.201038050578305,1000393.0,5
Truck5777,22.201038050578305,1000393.0,5
Truck5778,22.201038050578305,1000393.0,5
Truck5779,22.201038050578305,1000393.0,5
Truck5780,22.201038050578305,1000393.0,5
Truck5781,22.201038050578305,1000393.0,5
Truck5782,22.201038050578305,1000393.0,5
Truck5783,22.201038050578305,1000393.0,5
Truck5784,22.201038050578305,1000393.0,5
Truck5785,22.201038050578305,1000393.0,5
Truck5786,22.201038050578305,1000393.0,5
Truck5787,22.201038050578305,1000393.0,5
Truck5788,22.201038050578305,1000393.0,5
Truck5789,22.201038050578305,1000393.0,5
Truck5790,22.201038050578305,1000393.0,5
Truck5791,22.201038050578305,1000393.0,5
Truck5792,22.201038050578305,1000393.0,5
Truck5793,22.201038050578305,1000393.0,5
Truck5794,22.201038050578305,1000393.0,5
Truck5795,22.201038050578305,1000393.0,5
Truck5796,22.201038050578305,1000393.0,5
Truck5797,22.201038050578305,1000393.0,5
Truck5798,22.201038050578305,1000393.0,5
Truck5799,22.201038050578305,1000393.0,5
Truck5800,22.201038050578305,1000393.0,5
Truck5801,22.201038050578305,1000393.0,5
Truck5802,22.201038050578305,1000393.0,5
Truck5803,22.201038050578305,1000393.0,5
Truck5804,22.201038050578305,1000393.0,5
Truck5805,22.201038050578305,1000393.0,5
Truck5806,22.201038050578305,1000393.0,5
Truck5807,22.201038050578305,1000393.0,5
Truck5808,22.201038050578305,1000393.0,5
Truck5809,22.201038050578305,1000393.0,5
Truck5810,22.201038050578305,1000393.0,5
Truck5811,22.201038050578305,1000393.0,5
Truck5812,22.201038050578305,1000393.0,5
Truck5813,22.201038050578305,1000393.0,5
Truck5814,22.201038050578305,1000393.0,5
Truck5815,22.201038050578305,1000393.0,5
Truck5816,22.201038050578305,1000393.0,5
Truck5817,22.201038050578305,1000393.0,5
Truck5818,22.201038050578305,1000393.0,5
Truck5819,22.201038050578305,1000393.0,5
Truck5820,22.201038050578305,1000393.0,5
Truck5821,22.201038050578305,1000393.0,5
Truck5822,22.201038050578305,1000393.0,5
Truck5823,22.201038050578305,1000393.0,5
Truck5824,22.201038050578305,1000393.0,5
Truck5825,22.201038050578305,1000393.0,5
Truck5826,22.201038050578305,1000393.0,5
Truck5827,22.201038050578305,1000393.0,5
Truck5828,22.201038050578305,1000393.0,5
Truck5829,22.201038050578305,1000393.0,5
Truck5830,22.201038050578305,1000393.0,5
Truck5831,22.201038050578305,1000393.0,5
Truck5832,22.201038050578305,1000393.0,5
Truck5833,22.201038050578305,1000393.0,5
Truck5834,22.201038050578305,1000393.0,5
Truck5835,22.201038050578305,1000393.0,5
Truck5836,22.201038050578305,1000393.0,5
Truck5837,22.201038050578305,1000393.0,5
Truck5838,22.201038050578305,1000393.0,5
Truck5839,22.201038050578305,1000393.0,5
Truck5840,22.201038050578305,1000393.0,5
Truck5841,22.201038050578305,1000393.0,5
Truck5842,22.201038050578305,1000393.0,5
Truck5843,22.201038050578305,1000393.0,5
Truck5844,22.201038050578305,1000393.0,5
Truck5845,22.201038050578305,1000393.0,5
Truck5846,22.201038050578305,1000393.0,5
Truck5847,22.201038050578305,1000393.0,5
Truck5848,22.201038050578305,1000393.0,5
Truck5849,22.201038050578305,1000393.0,5
Truck5850,22.201038050578305,1000393.0,5
Truck5851,22.201038050578305,1000393.0,5
Truck5852,22.201038050578305,1000393.0,5
