Unique_ID,Time_In_Model,Seed
Truck86704,879,1
Truck86705,879,1
Truck86706,879,1
Truck86707,879,1
Truck86708,879,1
Truck86709,879,1
Truck86710,879,1
Truck86711,879,1
Truck86712,879,1
Truck86713,879,1
Truck86714,879,1
Truck86715,879,1
Truck86716,879,1
Truck86717,879,1
Truck86718,879,1
Truck86719,879,1
Truck86720,879,1
Truck86721,879,1
Truck86722,879,1
Truck86723,879,1
Truck86724,879,1
Truck86725,879,1
Truck86726,879,1
Truck86727,879,1
Truck86728,879,1
Truck86729,879,1
Truck86730,879,1
Truck86731,879,1
Truck86732,879,1
Truck86733,879,1
Truck86734,879,1
Truck86735,879,1
Truck86736,879,1
Truck86737,879,1
Truck86738,879,1
Truck86739,879,1
Truck86740,879,1
Truck86741,879,1
Truck86742,879,1
Truck86743,879,1
Truck86744,879,1
Truck86745,879,1
Truck86746,879,1
Truck86747,879,1
Truck86748,879,1
Truck86749,879,1
Truck86750,879,1
Truck86751,879,1
Truck86752,879,1
Truck86753,879,1
Truck86754,879,1
Truck86755,879,1
Truck86756,879,1
Truck86757,879,1
Truck86758,879,1
Truck86759,879,1
Truck86760,879,1
Truck86761,879,1
Truck86762,879,1
Truck86763,879,1
Truck86764,879,1
Truck86765,879,1
Truck86766,879,1
Truck86767,879,1
Truck86768,879,1
Truck86769,879,1
Truck86770,879,1
Truck86771,879,1
Truck86772,879,1
Truck86773,879,1
Truck86774,879,1
Truck86775,879,1
Truck86776,879,1
Truck86777,879,1
Truck86778,879,1
Truck86779,879,1
Truck86780,879,1
Truck86781,879,1
Truck86782,879,1
Truck86783,879,1
Truck86784,879,1
Truck86785,879,1
Truck86786,879,1
Truck86787,879,1
Truck86788,879,1
Truck86789,879,1
Truck86790,879,1
Truck86791,879,1
Truck86792,879,1
Truck86793,879,1
Truck86794,879,1
Truck86795,879,1
Truck86796,879,1
Truck86797,879,1
Truck86798,879,1
Truck86799,879,1
Truck86800,879,1
Truck86801,879,1
Truck86802,879,1
Truck86803,879,1
Truck86804,879,1
Truck86805,879,1
Truck86806,879,1
Truck86807,879,1
Truck86808,879,1
Truck86809,879,1
Truck86810,879,1
Truck86811,879,1
Truck86812,879,1
Truck86813,879,1
Truck86814,879,1
Truck86815,879,1
Truck86816,879,1
Truck86817,879,1
Truck86818,879,1
Truck86819,879,1
Truck86820,879,1
Truck86821,879,1
Truck86822,879,1
Truck86823,879,1
Truck86824,879,1
Truck86825,879,1
Truck86826,879,1
Truck86827,879,1
Truck86828,879,1
Truck86829,879,1
Truck86830,879,1
Truck86831,879,1
Truck86832,879,1
Truck86833,879,1
Truck86834,879,1
Truck86835,879,1
Truck86836,879,1
Truck86837,879,1
Truck86838,879,1
Truck86839,879,1
Truck86840,879,1
Truck86841,879,1
Truck86842,879,1
Truck86843,879,1
Truck86844,879,1
Truck86845,879,1
Truck86846,879,1
Truck86847,879,1
Truck86848,879,1
Truck86849,879,1
Truck86850,879,1
Truck86851,879,1
Truck86852,879,1
Truck86853,879,1
Truck86854,879,1
Truck86855,879,1
Truck86856,879,1
Truck86857,879,1
Truck86858,879,1
Truck86859,879,1
Truck86860,879,1
Truck86861,879,1
Truck86862,879,1
Truck86863,879,1
Truck86864,879,1
Truck86865,879,1
Truck86866,879,1
Truck86867,879,1
Truck86868,879,1
Truck86869,879,1
Truck86870,879,1
Truck86871,879,1
Truck86872,879,1
Truck86873,879,1
Truck86874,879,1
Truck86875,879,1
Truck86876,879,1
Truck86877,879,1
Truck86878,879,1
Truck86879,879,1
Truck86880,879,1
Truck86881,879,1
Truck86882,879,1
Truck86883,879,1
Truck86884,879,1
Truck86885,879,1
Truck86886,879,1
Truck86887,879,1
Truck86888,879,1
Truck86889,879,1
Truck86890,879,1
Truck86891,879,1
Truck86892,879,1
Truck86893,879,1
Truck86894,879,1
Truck86895,879,1
Truck86896,879,1
Truck86897,879,1
Truck86898,879,1
Truck86899,879,1
Truck86900,879,1
Truck86901,879,1
Truck86902,879,1
Truck86903,879,1
Truck86904,879,1
Truck86905,879,1
Truck86906,879,1
Truck86907,879,1
Truck86908,879,1
Truck86909,879,1
Truck86910,879,1
Truck86911,879,1
Truck86912,879,1
Truck86913,879,1
Truck86914,879,1
Truck86915,879,1
Truck86916,879,1
Truck86917,879,1
Truck86918,879,1
Truck86919,879,1
Truck86920,879,1
Truck86921,879,1
Truck86922,879,1
Truck86923,879,1
Truck86924,879,1
Truck86925,879,1
Truck86926,879,1
Truck86927,879,1
Truck86928,879,1
Truck86929,879,1
Truck86930,879,1
Truck86931,879,1
Truck86932,879,1
Truck86933,879,1
Truck86934,879,1
Truck86935,879,1
Truck86936,879,1
Truck86937,879,1
Truck86938,879,1
Truck86939,879,1
Truck86940,879,1
Truck86941,879,1
Truck86942,879,1
Truck86943,879,1
Truck86944,879,1
Truck86945,879,1
Truck86946,879,1
Truck86947,879,1
Truck86948,879,1
Truck86949,879,1
Truck86950,879,1
Truck86951,879,1
Truck86952,879,1
Truck86953,879,1
Truck86954,879,1
Truck86955,879,1
Truck86956,879,1
Truck86957,879,1
Truck86958,879,1
Truck86959,879,1
Truck86960,879,1
Truck86961,879,1
Truck86962,879,1
Truck86963,879,1
Truck86964,879,1
Truck86965,879,1
Truck86966,879,1
Truck86967,879,1
Truck86968,879,1
Truck86969,879,1
Truck86970,879,1
Truck86971,879,1
Truck86972,879,1
Truck86973,879,1
Truck86974,879,1
Truck86975,879,1
Truck86976,879,1
Truck86977,879,1
Truck86978,879,1
Truck86979,879,1
Truck86980,879,1
Truck86981,879,1
Truck86982,879,1
Truck86983,879,1
Truck86984,879,1
Truck86985,879,1
Truck86986,879,1
Truck86987,879,1
Truck86988,879,1
Truck86989,879,1
Truck86990,879,1
Truck86991,879,1
Truck86992,879,1
Truck86993,879,1
Truck86994,879,1
Truck86995,879,1
Truck86996,879,1
Truck86997,879,1
Truck86998,879,1
Truck86999,879,1
Truck87000,879,1
Truck87001,879,1
Truck87002,879,1
Truck87003,879,1
Truck87004,879,1
Truck87005,879,1
Truck87006,879,1
Truck87007,879,1
Truck87008,879,1
Truck87009,879,1
Truck87010,879,1
Truck87011,879,1
Truck87012,879,1
Truck87013,879,1
Truck87014,879,1
Truck87015,879,1
Truck87016,879,1
Truck87017,879,1
Truck87018,879,1
Truck87019,879,1
Truck87020,879,1
Truck87021,879,1
Truck87022,879,1
Truck87023,879,1
Truck87024,879,1
Truck87025,879,1
Truck87026,879,1
Truck87027,879,1
Truck87028,879,1
Truck87029,879,1
Truck87030,879,1
Truck87031,879,1
Truck87032,879,1
Truck87033,879,1
Truck87034,879,1
Truck87035,879,1
Truck87036,879,1
Truck87037,879,1
Truck87038,879,1
Truck87039,879,1
Truck87040,879,1
Truck87041,879,1
Truck87042,879,1
Truck87043,879,1
Truck87044,879,1
Truck87045,879,1
Truck87046,879,1
Truck87047,879,1
Truck87048,879,1
Truck87049,879,1
Truck87050,879,1
Truck87051,879,1
Truck87052,879,1
Truck87053,879,1
Truck87054,879,1
Truck87055,879,1
Truck87056,879,1
Truck87057,879,1
Truck87058,879,1
Truck87059,879,1
Truck87060,879,1
Truck87061,879,1
Truck87062,879,1
Truck87063,879,1
Truck87064,879,1
Truck87065,879,1
Truck87066,879,1
Truck87067,879,1
Truck87068,879,1
Truck87069,879,1
Truck87070,879,1
Truck87071,879,1
Truck87072,879,1
Truck87073,879,1
Truck87074,879,1
Truck87075,879,1
Truck87076,879,1
Truck87077,879,1
Truck87078,879,1
Truck87079,879,1
Truck87080,879,1
Truck87081,879,1
Truck87082,879,1
Truck87083,879,1
Truck87084,879,1
Truck87085,879,1
Truck87086,879,1
Truck87087,879,1
Truck87088,879,1
Truck87089,879,1
Truck87090,879,1
Truck87091,879,1
Truck87092,879,1
Truck87093,879,1
Truck87094,879,1
Truck87095,879,1
Truck87096,879,1
Truck87097,879,1
Truck87098,879,1
Truck87099,879,1
Truck87100,879,1
Truck87101,879,1
Truck87102,879,1
Truck87103,879,1
Truck87104,879,1
Truck87105,879,1
Truck87106,879,1
Truck87107,879,1
Truck87108,879,1
Truck87109,879,1
Truck87110,879,1
Truck87111,879,1
Truck87112,879,1
Truck87113,879,1
Truck87114,879,1
Truck87115,879,1
Truck87116,879,1
Truck87117,879,1
Truck87118,879,1
Truck87119,879,1
Truck87120,879,1
Truck87121,879,1
Truck87122,879,1
Truck87123,879,1
Truck87124,879,1
Truck87125,879,1
Truck87126,879,1
Truck87127,879,1
Truck87128,879,1
Truck87129,879,1
Truck87130,879,1
Truck87131,879,1
Truck87132,879,1
Truck87133,879,1
Truck87134,879,1
Truck87135,879,1
Truck87136,879,1
Truck87137,879,1
Truck87138,879,1
Truck87139,879,1
Truck87140,879,1
Truck87141,879,1
Truck87142,879,1
Truck87143,879,1
Truck87144,879,1
Truck87145,879,1
Truck87146,879,1
Truck87147,879,1
Truck87148,879,1
Truck87149,879,1
Truck87150,879,1
Truck87151,879,1
Truck87152,879,1
Truck87153,879,1
Truck87154,879,1
Truck87155,879,1
Truck87156,879,1
Truck87157,879,1
Truck87158,879,1
Truck87159,879,1
Truck87160,879,1
Truck87161,879,1
Truck87162,879,1
Truck87163,879,1
Truck87164,879,1
Truck87165,879,1
Truck87166,879,1
Truck87167,879,1
Truck87168,879,1
Truck87169,879,1
Truck87170,879,1
Truck87171,879,1
Truck87172,879,1
Truck87173,879,1
Truck87174,879,1
Truck87175,879,1
Truck87176,879,1
Truck87177,879,1
Truck87178,879,1
Truck87179,879,1
Truck87180,879,1
Truck87181,879,1
Truck87182,879,1
Truck87183,879,1
Truck87184,879,1
Truck87185,879,1
Truck87186,879,1
Truck87187,879,1
Truck87188,879,1
Truck87189,879,1
Truck87190,879,1
Truck87191,879,1
Truck87192,879,1
Truck87193,879,1
Truck87194,879,1
Truck87195,879,1
Truck87196,879,1
Truck87197,879,1
Truck87198,879,1
Truck87199,879,1
Truck87200,879,1
Truck87201,879,1
Truck87202,879,1
Truck87203,879,1
Truck87204,879,1
Truck87205,879,1
Truck87206,879,1
Truck87207,879,1
Truck87208,879,1
Truck87209,879,1
Truck87210,879,1
Truck87211,879,1
Truck87212,879,1
Truck87213,879,1
Truck87214,879,1
Truck87215,879,1
Truck87216,879,1
Truck87217,879,1
Truck87218,879,1
Truck87219,879,1
Truck87220,879,1
Truck87221,879,1
Truck87222,879,1
Truck87223,879,1
Truck87224,879,1
Truck87225,879,1
Truck87226,879,1
Truck87227,879,1
Truck87228,879,1
Truck87229,879,1
Truck87230,879,1
Truck87231,879,1
Truck87232,879,1
Truck87233,879,1
Truck87234,879,1
Truck87235,879,1
Truck87236,879,1
Truck87237,879,1
Truck87238,879,1
Truck87239,879,1
Truck87240,879,1
Truck87241,879,1
Truck87242,879,1
Truck87243,879,1
Truck87244,879,1
Truck87245,879,1
Truck87246,879,1
Truck87247,879,1
Truck87248,879,1
Truck87249,879,1
Truck87250,879,1
Truck87251,879,1
Truck87252,879,1
Truck87253,879,1
Truck87254,879,1
Truck87255,879,1
Truck87256,879,1
Truck87257,879,1
Truck87258,879,1
Truck87259,879,1
Truck87260,879,1
Truck87261,879,1
Truck87262,879,1
Truck87263,879,1
Truck87264,879,1
Truck87265,879,1
Truck87266,879,1
Truck87267,879,1
Truck87268,879,1
Truck87269,879,1
Truck87270,879,1
Truck87271,879,1
Truck87272,879,1
Truck87273,879,1
Truck87274,879,1
Truck87275,879,1
Truck87276,879,1
Truck87277,879,1
Truck87278,879,1
Truck87279,879,1
Truck87280,879,1
Truck87281,879,1
Truck87282,879,1
Truck87283,879,1
Truck87284,879,1
Truck87285,879,1
Truck87286,879,1
Truck87287,879,1
Truck87288,879,1
Truck87289,879,1
Truck87290,879,1
Truck87291,879,1
Truck87292,879,1
Truck87293,879,1
Truck87294,879,1
Truck87295,879,1
Truck87296,879,1
Truck87297,879,1
Truck87298,879,1
Truck87299,879,1
Truck87300,879,1
Truck87301,879,1
Truck87302,879,1
Truck87303,879,1
Truck87304,879,1
Truck87305,879,1
Truck87306,879,1
Truck87307,879,1
Truck87308,879,1
Truck87309,879,1
Truck87310,879,1
Truck87311,879,1
Truck87312,879,1
Truck87313,879,1
Truck87314,879,1
Truck87315,879,1
Truck87316,879,1
Truck87317,879,1
Truck87318,879,1
Truck87319,879,1
Truck87320,879,1
Truck87321,879,1
Truck87322,879,1
Truck87323,879,1
Truck87324,879,1
Truck87325,879,1
Truck87326,879,1
Truck87327,879,1
Truck87328,879,1
Truck87329,879,1
Truck87330,879,1
Truck87331,879,1
Truck87332,879,1
Truck87333,879,1
Truck87334,879,1
Truck87335,879,1
Truck87336,879,1
Truck87337,879,1
Truck87338,879,1
Truck87339,879,1
Truck87340,879,1
Truck87341,879,1
Truck87342,879,1
Truck87343,879,1
Truck87344,879,1
Truck87345,879,1
Truck87346,879,1
Truck87347,879,1
Truck87348,879,1
Truck87349,879,1
Truck87350,879,1
Truck87351,879,1
Truck87352,879,1
Truck87353,879,1
Truck87354,879,1
Truck87355,879,1
Truck87356,879,1
Truck87357,879,1
Truck87358,879,1
Truck87359,879,1
Truck87360,879,1
Truck87361,879,1
Truck87362,879,1
Truck87363,879,1
Truck87364,879,1
Truck87365,879,1
Truck87366,879,1
Truck87367,879,1
Truck87368,879,1
Truck87369,879,1
Truck87370,879,1
Truck87371,879,1
Truck87372,879,1
Truck87373,879,1
Truck87374,879,1
Truck87375,879,1
Truck87376,879,1
Truck87377,879,1
Truck87378,879,1
Truck87379,879,1
Truck87380,879,1
Truck87381,879,1
Truck87382,879,1
Truck87383,879,1
Truck87384,879,1
Truck87385,879,1
Truck87386,879,1
Truck87387,879,1
Truck87388,879,1
Truck87389,879,1
Truck87390,879,1
Truck87391,879,1
Truck87392,879,1
Truck87393,879,1
Truck87394,879,1
Truck87395,879,1
Truck87396,879,1
Truck87397,879,1
Truck87398,879,1
Truck87399,879,1
Truck87400,879,1
Truck87401,879,1
Truck87402,879,1
Truck87403,879,1
Truck87404,879,1
Truck87405,879,1
Truck87406,879,1
Truck87407,879,1
Truck87408,879,1
Truck87409,879,1
Truck87410,879,1
Truck87411,879,1
Truck87412,879,1
Truck87413,879,1
Truck87414,879,1
Truck87415,879,1
Truck87416,879,1
Truck87417,879,1
Truck87418,879,1
Truck87419,879,1
Truck87420,879,1
Truck87421,879,1
Truck87422,879,1
Truck87423,879,1
Truck87424,879,1
Truck87425,879,1
Truck87426,879,1
Truck87427,879,1
Truck87428,879,1
Truck87429,879,1
Truck87430,879,1
Truck87431,879,1
Truck87432,879,1
Truck87433,879,1
Truck87434,879,1
Truck87435,879,1
Truck87436,879,1
Truck87437,879,1
Truck87438,879,1
Truck87439,879,1
Truck87440,879,1
Truck87441,879,1
Truck87442,879,1
Truck87443,879,1
Truck87444,879,1
Truck87445,879,1
Truck87446,879,1
Truck87447,879,1
Truck87448,879,1
Truck87449,879,1
Truck87450,879,1
Truck87451,879,1
Truck87452,879,1
Truck87453,879,1
Truck87454,879,1
Truck87455,879,1
Truck87456,879,1
Truck87457,879,1
Truck87458,879,1
Truck87459,879,1
Truck87460,879,1
Truck87461,879,1
Truck87462,879,1
Truck87463,879,1
Truck87464,879,1
Truck87465,879,1
Truck87466,879,1
Truck87467,879,1
Truck87468,879,1
Truck87469,879,1
Truck87470,879,1
Truck87471,879,1
Truck87472,879,1
Truck87473,879,1
Truck87474,879,1
Truck87475,879,1
Truck87476,879,1
Truck87477,879,1
Truck87478,879,1
Truck87479,879,1
Truck87480,879,1
Truck87481,879,1
Truck87482,879,1
Truck87483,879,1
Truck87484,879,1
Truck87485,879,1
Truck87486,879,1
Truck87487,879,1
Truck87488,879,1
Truck87489,879,1
Truck87490,879,1
Truck87491,879,1
Truck87492,879,1
Truck87493,879,1
Truck87494,879,1
Truck87495,879,1
Truck87496,879,1
Truck87497,879,1
Truck87498,879,1
Truck87499,879,1
Truck87500,879,1
Truck87501,879,1
Truck87502,879,1
Truck87503,879,1
Truck87504,879,1
Truck87505,879,1
Truck87506,879,1
Truck87507,879,1
Truck87508,879,1
Truck87509,879,1
Truck87510,879,1
Truck87511,879,1
Truck87512,879,1
Truck87513,879,1
Truck87514,879,1
Truck87515,879,1
Truck87516,879,1
Truck87517,879,1
Truck87518,879,1
Truck87519,879,1
Truck87520,879,1
Truck87521,879,1
Truck87522,879,1
Truck87523,879,1
Truck87524,879,1
Truck87525,879,1
Truck87526,879,1
Truck87527,879,1
Truck87528,879,1
Truck87529,879,1
Truck87530,879,1
Truck87531,879,1
Truck87532,879,1
Truck87533,879,1
Truck87534,879,1
Truck87535,879,1
Truck87536,879,1
Truck87537,879,1
Truck87538,879,1
Truck87539,879,1
Truck87540,879,1
Truck87541,879,1
Truck87542,879,1
Truck87543,879,1
Truck87544,879,1
Truck87545,879,1
Truck87546,879,1
Truck87547,879,1
Truck87548,879,1
Truck87549,879,1
Truck87550,879,1
Truck87551,879,1
Truck87552,879,1
Truck87553,879,1
Truck87554,879,1
Truck87555,879,1
Truck87556,879,1
Truck87557,879,1
Truck87558,879,1
Truck87559,879,1
Truck87560,879,1
Truck87561,879,1
Truck87562,879,1
Truck87563,879,1
Truck87564,879,1
Truck87565,879,1
Truck87566,879,1
Truck87567,879,1
Truck87568,879,1
Truck87569,879,1
Truck87570,879,1
Truck87571,879,1
Truck87572,879,1
Truck87573,879,1
Truck87574,879,1
Truck87575,879,1
Truck87576,879,1
Truck87577,879,1
Truck87578,879,1
Truck87579,879,1
Truck87580,879,1
Truck87581,879,1
Truck87582,879,1
Truck87583,879,1
Truck87584,879,1
Truck87585,879,1
Truck87586,879,1
Truck87587,879,1
Truck87588,879,1
Truck87589,879,1
Truck87590,879,1
Truck87591,879,1
Truck87592,879,1
Truck87593,879,1
Truck87594,879,1
Truck87595,879,1
Truck87596,879,1
Truck87597,879,1
Truck87598,879,1
Truck87599,879,1
Truck87600,879,1
Truck87601,879,1
Truck87602,879,1
Truck87603,879,1
Truck87604,879,1
Truck87605,879,1
Truck87606,879,1
Truck87607,879,1
Truck87608,879,1
Truck87609,879,1
Truck87610,879,1
Truck87611,879,1
Truck87612,879,1
Truck87613,879,1
Truck87614,879,1
Truck87615,879,1
Truck87616,879,1
Truck87617,879,1
Truck87618,879,1
Truck87619,879,1
Truck87620,879,1
Truck87621,879,1
Truck87622,879,1
Truck87623,879,1
Truck87624,879,1
Truck87625,879,1
Truck87626,879,1
Truck87627,879,1
Truck87628,879,1
Truck87629,879,1
Truck87630,879,1
Truck87631,879,1
Truck87632,879,1
Truck87633,879,1
Truck87634,879,1
Truck87635,879,1
Truck87636,879,1
Truck87637,879,1
Truck87638,879,1
Truck87639,879,1
Truck87640,879,1
Truck87641,879,1
Truck87642,879,1
Truck87643,879,1
Truck87644,879,1
Truck87645,879,1
Truck87646,879,1
Truck87647,879,1
Truck87648,879,1
Truck87649,879,1
Truck87650,879,1
Truck87651,879,1
Truck87652,879,1
Truck87653,879,1
Truck87654,879,1
Truck87655,879,1
Truck87656,879,1
Truck87657,879,1
Truck87658,879,1
Truck87659,879,1
Truck87660,879,1
Truck87661,879,1
Truck87662,879,1
Truck87663,879,1
Truck87664,879,1
Truck87840,744,2
Truck87841,744,2
Truck87842,744,2
Truck87843,744,2
Truck87844,744,2
Truck87845,744,2
Truck87846,744,2
Truck87847,744,2
Truck87848,744,2
Truck87849,744,2
Truck87850,744,2
Truck87851,744,2
Truck87852,744,2
Truck87853,744,2
Truck87854,744,2
Truck87855,744,2
Truck87856,744,2
Truck87857,744,2
Truck87858,744,2
Truck87859,744,2
Truck87860,744,2
Truck87861,744,2
Truck87862,744,2
Truck87863,744,2
Truck87864,744,2
Truck87865,744,2
Truck87866,744,2
Truck87867,744,2
Truck87868,744,2
Truck87869,744,2
Truck87870,744,2
Truck87871,744,2
Truck87872,744,2
Truck87873,744,2
Truck87874,744,2
Truck87875,744,2
Truck87876,744,2
Truck87877,744,2
Truck87878,744,2
Truck87879,744,2
Truck87880,744,2
Truck87881,744,2
Truck87882,744,2
Truck87883,744,2
Truck87884,744,2
Truck87885,744,2
Truck87886,744,2
Truck87887,744,2
Truck87888,744,2
Truck87889,744,2
Truck87890,744,2
Truck87891,744,2
Truck87892,744,2
Truck87893,744,2
Truck87894,744,2
Truck87895,744,2
Truck87896,744,2
Truck87897,744,2
Truck87898,744,2
Truck87899,744,2
Truck87900,744,2
Truck87901,744,2
Truck87902,744,2
Truck87903,744,2
Truck87904,744,2
Truck87905,744,2
Truck87906,744,2
Truck87907,744,2
Truck87908,744,2
Truck87909,744,2
Truck87910,744,2
Truck87911,744,2
Truck87912,744,2
Truck87913,744,2
Truck87914,744,2
Truck87915,744,2
Truck87916,744,2
Truck87917,744,2
Truck87918,744,2
Truck87919,744,2
Truck87920,744,2
Truck87921,744,2
Truck87922,744,2
Truck87923,744,2
Truck87924,744,2
Truck87925,744,2
Truck87926,744,2
Truck87927,744,2
Truck87928,744,2
Truck87929,744,2
Truck87930,744,2
Truck87931,744,2
Truck87932,744,2
Truck87933,744,2
Truck87934,744,2
Truck87935,744,2
Truck87936,744,2
Truck87937,744,2
Truck87938,744,2
Truck87939,744,2
Truck87940,744,2
Truck87941,744,2
Truck87942,744,2
Truck87943,744,2
Truck87944,744,2
Truck87945,744,2
Truck87946,744,2
Truck87947,744,2
Truck87948,744,2
Truck87949,744,2
Truck87950,744,2
Truck87951,744,2
Truck87952,744,2
Truck87953,744,2
Truck87954,744,2
Truck87955,744,2
Truck87956,744,2
Truck87957,744,2
Truck87958,744,2
Truck87959,744,2
Truck87960,744,2
Truck87961,744,2
Truck87962,744,2
Truck87963,744,2
Truck87964,744,2
Truck87965,744,2
Truck87966,744,2
Truck87967,744,2
Truck87968,744,2
Truck87969,744,2
Truck87970,744,2
