Unique_ID,Time_In_Model,Seed
Truck28800,376,1
Truck28801,376,1
Truck28802,376,1
Truck28803,376,1
Truck28804,376,1
Truck28805,376,1
Truck28806,376,1
Truck28807,376,1
Truck28808,376,1
Truck28809,376,1
Truck28810,376,1
Truck28811,376,1
Truck28812,376,1
Truck28813,376,1
Truck28814,376,1
Truck28815,376,1
Truck28816,376,1
Truck28817,376,1
Truck28818,376,1
Truck28819,376,1
Truck28820,376,1
Truck28821,376,1
Truck28822,376,1
Truck28823,376,1
Truck28824,376,1
Truck28825,376,1
Truck28826,376,1
Truck28827,376,1
Truck28828,376,1
Truck28829,376,1
Truck28830,376,1
Truck28831,376,1
Truck28832,376,1
Truck28833,376,1
Truck28834,376,1
Truck28835,376,1
Truck28836,376,1
Truck28837,376,1
Truck28838,376,1
Truck28839,376,1
Truck28840,376,1
Truck28841,376,1
Truck28842,376,1
Truck28843,376,1
Truck28844,376,1
Truck28845,376,1
Truck28846,376,1
Truck28847,376,1
Truck28848,376,1
Truck28849,376,1
Truck28850,376,1
Truck28851,376,1
Truck28852,376,1
Truck28853,376,1
Truck28854,376,1
Truck28855,376,1
Truck28856,376,1
Truck28857,376,1
Truck28858,376,1
Truck28859,376,1
Truck28860,376,1
Truck28861,376,1
Truck28862,376,1
Truck28863,376,1
Truck28864,376,1
Truck28865,376,1
Truck28866,376,1
Truck28867,376,1
Truck28868,376,1
Truck28869,376,1
Truck28870,376,1
Truck28871,376,1
Truck28872,376,1
Truck28873,376,1
Truck28874,376,1
Truck28875,376,1
Truck28876,376,1
Truck28877,376,1
Truck28878,376,1
Truck28879,376,1
Truck28880,376,1
Truck28881,376,1
Truck28882,376,1
Truck28883,376,1
Truck28884,376,1
Truck28885,376,1
Truck28886,376,1
Truck28887,376,1
Truck28888,376,1
Truck28889,376,1
Truck28890,376,1
Truck28891,376,1
Truck28892,376,1
Truck28893,376,1
Truck28894,376,1
Truck28895,376,1
Truck28896,376,1
Truck28897,376,1
Truck28898,376,1
Truck28899,376,1
Truck28900,376,1
Truck28901,376,1
Truck28902,376,1
Truck28903,376,1
Truck28904,376,1
Truck28905,376,1
Truck28906,376,1
Truck28907,376,1
Truck28908,376,1
Truck28909,376,1
Truck28910,376,1
Truck28911,376,1
Truck28912,376,1
Truck28913,376,1
Truck28914,376,1
Truck28915,376,1
Truck28916,376,1
Truck28917,376,1
Truck28918,376,1
Truck28919,376,1
Truck28920,376,1
Truck28921,376,1
Truck28922,376,1
Truck28923,376,1
Truck28924,376,1
Truck28925,376,1
Truck28926,376,1
Truck28927,376,1
Truck28928,376,1
Truck28929,376,1
Truck28930,376,1
Truck28931,376,1
Truck28932,376,1
Truck28933,376,1
Truck28934,376,1
Truck28935,376,1
Truck28936,376,1
Truck28937,376,1
Truck28938,376,1
Truck28939,376,1
Truck28940,376,1
Truck28941,376,1
Truck28942,376,1
Truck28943,376,1
Truck28944,376,1
Truck28945,376,1
Truck28946,376,1
Truck28947,376,1
Truck28948,376,1
Truck28949,376,1
Truck28950,376,1
Truck28951,376,1
Truck28952,376,1
Truck28953,376,1
Truck28954,376,1
Truck28955,376,1
Truck28956,376,1
Truck28957,376,1
Truck28958,376,1
Truck28959,376,1
Truck28960,376,1
Truck28961,376,1
Truck28962,376,1
Truck28963,376,1
Truck28964,376,1
Truck28965,376,1
Truck28966,376,1
Truck28967,376,1
Truck28968,376,1
Truck28969,376,1
Truck28970,376,1
Truck28971,376,1
Truck28972,376,1
Truck28973,376,1
Truck28974,376,1
Truck28975,376,1
Truck28976,376,1
Truck28977,376,1
Truck28978,376,1
Truck28979,376,1
Truck28980,376,1
Truck28981,376,1
Truck28982,376,1
Truck28983,376,1
Truck28984,376,1
Truck28985,376,1
Truck28986,376,1
Truck28987,376,1
Truck28988,376,1
Truck28989,376,1
Truck28990,376,1
Truck28991,376,1
Truck28992,376,1
Truck28993,376,1
Truck28994,376,1
Truck28995,376,1
Truck28996,376,1
Truck28997,376,1
Truck28998,376,1
Truck28999,376,1
Truck29000,376,1
Truck29001,376,1
Truck29002,376,1
Truck29003,376,1
Truck29004,376,1
Truck29005,376,1
Truck29006,376,1
Truck29007,376,1
Truck29008,376,1
Truck29009,376,1
Truck29010,376,1
Truck29011,376,1
Truck29012,376,1
Truck29013,376,1
Truck29014,376,1
Truck29015,376,1
Truck29016,376,1
Truck29017,376,1
Truck29018,376,1
Truck29019,376,1
Truck29020,376,1
Truck29021,376,1
Truck29022,376,1
Truck29023,376,1
Truck29024,376,1
Truck29025,376,1
Truck29026,376,1
Truck29027,376,1
Truck29028,376,1
Truck29029,376,1
Truck29030,376,1
Truck29031,376,1
Truck29032,376,1
Truck29033,376,1
Truck29034,376,1
Truck29035,376,1
Truck29036,376,1
Truck29037,376,1
Truck29038,376,1
Truck29039,376,1
Truck29040,376,1
Truck29041,376,1
Truck29042,376,1
Truck29043,376,1
Truck29044,376,1
Truck29045,376,1
Truck29046,376,1
Truck29047,376,1
Truck29048,376,1
Truck29049,376,1
Truck29050,376,1
Truck29051,376,1
Truck29052,376,1
Truck29053,376,1
Truck29054,376,1
Truck29055,376,1
Truck29056,376,1
Truck29057,376,1
Truck29058,376,1
Truck29059,376,1
Truck29060,376,1
Truck29061,376,1
Truck29062,376,1
Truck29063,376,1
Truck29064,376,1
Truck29065,376,1
Truck29066,376,1
Truck29067,376,1
Truck29068,376,1
Truck29069,376,1
Truck29070,376,1
Truck29071,376,1
Truck29072,376,1
Truck29073,376,1
Truck29074,376,1
Truck29075,376,1
Truck29076,376,1
Truck29077,376,1
Truck29078,376,1
Truck29079,376,1
Truck29080,376,1
Truck29081,376,1
Truck29082,376,1
Truck29083,376,1
Truck29084,376,1
Truck29085,376,1
Truck29086,376,1
Truck29087,376,1
Truck29088,376,1
Truck29089,376,1
Truck29090,376,1
Truck29091,376,1
Truck29092,376,1
Truck29093,376,1
Truck29094,376,1
Truck29095,376,1
