Vehicle_ID,Delay,Bridge_ID,Seed
Truck28800,16.956928066043734,1000143.0,1
Truck28801,16.956928066043734,1000143.0,1
Truck28802,16.956928066043734,1000143.0,1
Truck28803,16.956928066043734,1000143.0,1
Truck28804,16.956928066043734,1000143.0,1
Truck28805,16.956928066043734,1000143.0,1
Truck28806,16.956928066043734,1000143.0,1
Truck28807,16.956928066043734,1000143.0,1
Truck28808,16.956928066043734,1000143.0,1
Truck28809,16.956928066043734,1000143.0,1
Truck28810,16.956928066043734,1000143.0,1
Truck28811,16.956928066043734,1000143.0,1
Truck28812,16.956928066043734,1000143.0,1
Truck28813,16.956928066043734,1000143.0,1
Truck28814,16.956928066043734,1000143.0,1
Truck28815,16.956928066043734,1000143.0,1
Truck28816,16.956928066043734,1000143.0,1
Truck28817,16.956928066043734,1000143.0,1
Truck28818,16.956928066043734,1000143.0,1
Truck28819,16.956928066043734,1000143.0,1
Truck28820,16.956928066043734,1000143.0,1
Truck28821,16.956928066043734,1000143.0,1
Truck28822,16.956928066043734,1000143.0,1
Truck28823,16.956928066043734,1000143.0,1
Truck28824,16.956928066043734,1000143.0,1
Truck28825,16.956928066043734,1000143.0,1
Truck28826,16.956928066043734,1000143.0,1
Truck28827,16.956928066043734,1000143.0,1
Truck28828,16.956928066043734,1000143.0,1
Truck28800,54.5423054193981,1000357.0,1
Truck28829,16.956928066043734,1000143.0,1
Truck28801,54.5423054193981,1000357.0,1
Truck28830,16.956928066043734,1000143.0,1
Truck28802,54.5423054193981,1000357.0,1
Truck28831,16.956928066043734,1000143.0,1
Truck28803,54.5423054193981,1000357.0,1
Truck28832,16.956928066043734,1000143.0,1
Truck28804,54.5423054193981,1000357.0,1
Truck28833,16.956928066043734,1000143.0,1
Truck28805,54.5423054193981,1000357.0,1
Truck28834,16.956928066043734,1000143.0,1
Truck28806,54.5423054193981,1000357.0,1
Truck28835,16.956928066043734,1000143.0,1
Truck28807,54.5423054193981,1000357.0,1
Truck28836,16.956928066043734,1000143.0,1
Truck28808,54.5423054193981,1000357.0,1
Truck28837,16.956928066043734,1000143.0,1
Truck28809,54.5423054193981,1000357.0,1
Truck28838,16.956928066043734,1000143.0,1
Truck28810,54.5423054193981,1000357.0,1
Truck28839,16.956928066043734,1000143.0,1
Truck28811,54.5423054193981,1000357.0,1
Truck28840,16.956928066043734,1000143.0,1
Truck28812,54.5423054193981,1000357.0,1
Truck28841,16.956928066043734,1000143.0,1
Truck28813,54.5423054193981,1000357.0,1
Truck28842,16.956928066043734,1000143.0,1
Truck28814,54.5423054193981,1000357.0,1
Truck28843,16.956928066043734,1000143.0,1
Truck28815,54.5423054193981,1000357.0,1
Truck28844,16.956928066043734,1000143.0,1
Truck28816,54.5423054193981,1000357.0,1
Truck28845,16.956928066043734,1000143.0,1
Truck28817,54.5423054193981,1000357.0,1
Truck28846,16.956928066043734,1000143.0,1
Truck28818,54.5423054193981,1000357.0,1
Truck28847,16.956928066043734,1000143.0,1
Truck28819,54.5423054193981,1000357.0,1
Truck28848,16.956928066043734,1000143.0,1
Truck28820,54.5423054193981,1000357.0,1
Truck28849,16.956928066043734,1000143.0,1
Truck28821,54.5423054193981,1000357.0,1
Truck28850,16.956928066043734,1000143.0,1
Truck28822,54.5423054193981,1000357.0,1
Truck28851,16.956928066043734,1000143.0,1
Truck28823,54.5423054193981,1000357.0,1
Truck28852,16.956928066043734,1000143.0,1
Truck28824,54.5423054193981,1000357.0,1
Truck28853,16.956928066043734,1000143.0,1
Truck28825,54.5423054193981,1000357.0,1
Truck28854,16.956928066043734,1000143.0,1
Truck28826,54.5423054193981,1000357.0,1
Truck28855,16.956928066043734,1000143.0,1
Truck28827,54.5423054193981,1000357.0,1
Truck28856,16.956928066043734,1000143.0,1
Truck28828,54.5423054193981,1000357.0,1
Truck28857,16.956928066043734,1000143.0,1
Truck28829,54.5423054193981,1000357.0,1
Truck28858,16.956928066043734,1000143.0,1
Truck28830,54.5423054193981,1000357.0,1
Truck28859,16.956928066043734,1000143.0,1
Truck28831,54.5423054193981,1000357.0,1
Truck28860,16.956928066043734,1000143.0,1
Truck28832,54.5423054193981,1000357.0,1
Truck28861,16.956928066043734,1000143.0,1
Truck28833,54.5423054193981,1000357.0,1
Truck28862,16.956928066043734,1000143.0,1
Truck28834,54.5423054193981,1000357.0,1
Truck28863,16.956928066043734,1000143.0,1
Truck28835,54.5423054193981,1000357.0,1
Truck28864,16.956928066043734,1000143.0,1
Truck28836,54.5423054193981,1000357.0,1
Truck28865,16.956928066043734,1000143.0,1
Truck28837,54.5423054193981,1000357.0,1
Truck28866,16.956928066043734,1000143.0,1
Truck28838,54.5423054193981,1000357.0,1
Truck28867,16.956928066043734,1000143.0,1
Truck28839,54.5423054193981,1000357.0,1
Truck28868,16.956928066043734,1000143.0,1
Truck28840,54.5423054193981,1000357.0,1
Truck28869,16.956928066043734,1000143.0,1
Truck28841,54.5423054193981,1000357.0,1
Truck28870,16.956928066043734,1000143.0,1
Truck28842,54.5423054193981,1000357.0,1
Truck28871,16.956928066043734,1000143.0,1
Truck28843,54.5423054193981,1000357.0,1
Truck28872,16.956928066043734,1000143.0,1
Truck28844,54.5423054193981,1000357.0,1
Truck28873,16.956928066043734,1000143.0,1
Truck28845,54.5423054193981,1000357.0,1
Truck28874,16.956928066043734,1000143.0,1
Truck28846,54.5423054193981,1000357.0,1
Truck28875,16.956928066043734,1000143.0,1
Truck28847,54.5423054193981,1000357.0,1
Truck28876,16.956928066043734,1000143.0,1
Truck28848,54.5423054193981,1000357.0,1
Truck28877,16.956928066043734,1000143.0,1
Truck28849,54.5423054193981,1000357.0,1
Truck28878,16.956928066043734,1000143.0,1
Truck28850,54.5423054193981,1000357.0,1
Truck28879,16.956928066043734,1000143.0,1
Truck28851,54.5423054193981,1000357.0,1
Truck28880,16.956928066043734,1000143.0,1
Truck28852,54.5423054193981,1000357.0,1
Truck28881,16.956928066043734,1000143.0,1
Truck28853,54.5423054193981,1000357.0,1
Truck28882,16.956928066043734,1000143.0,1
Truck28854,54.5423054193981,1000357.0,1
Truck28883,16.956928066043734,1000143.0,1
Truck28855,54.5423054193981,1000357.0,1
Truck28884,16.956928066043734,1000143.0,1
Truck28856,54.5423054193981,1000357.0,1
Truck28885,16.956928066043734,1000143.0,1
Truck28857,54.5423054193981,1000357.0,1
Truck28886,16.956928066043734,1000143.0,1
Truck28858,54.5423054193981,1000357.0,1
Truck28887,16.956928066043734,1000143.0,1
Truck28859,54.5423054193981,1000357.0,1
Truck28888,16.956928066043734,1000143.0,1
Truck28860,54.5423054193981,1000357.0,1
Truck28889,16.956928066043734,1000143.0,1
Truck28861,54.5423054193981,1000357.0,1
Truck28890,16.956928066043734,1000143.0,1
Truck28862,54.5423054193981,1000357.0,1
Truck28891,16.956928066043734,1000143.0,1
Truck28863,54.5423054193981,1000357.0,1
Truck28892,16.956928066043734,1000143.0,1
Truck28864,54.5423054193981,1000357.0,1
Truck28893,16.956928066043734,1000143.0,1
Truck28865,54.5423054193981,1000357.0,1
Truck28894,16.956928066043734,1000143.0,1
Truck28866,54.5423054193981,1000357.0,1
Truck28895,16.956928066043734,1000143.0,1
Truck28867,54.5423054193981,1000357.0,1
Truck28896,16.956928066043734,1000143.0,1
Truck28868,54.5423054193981,1000357.0,1
Truck28897,16.956928066043734,1000143.0,1
Truck28869,54.5423054193981,1000357.0,1
Truck28898,16.956928066043734,1000143.0,1
Truck28870,54.5423054193981,1000357.0,1
Truck28899,16.956928066043734,1000143.0,1
Truck28871,54.5423054193981,1000357.0,1
Truck28900,16.956928066043734,1000143.0,1
Truck28872,54.5423054193981,1000357.0,1
Truck28901,16.956928066043734,1000143.0,1
Truck28873,54.5423054193981,1000357.0,1
Truck28902,16.956928066043734,1000143.0,1
Truck28874,54.5423054193981,1000357.0,1
Truck28903,16.956928066043734,1000143.0,1
Truck28875,54.5423054193981,1000357.0,1
Truck28904,16.956928066043734,1000143.0,1
Truck28876,54.5423054193981,1000357.0,1
Truck28905,16.956928066043734,1000143.0,1
Truck28877,54.5423054193981,1000357.0,1
Truck28906,16.956928066043734,1000143.0,1
Truck28878,54.5423054193981,1000357.0,1
Truck28907,16.956928066043734,1000143.0,1
Truck28879,54.5423054193981,1000357.0,1
Truck28908,16.956928066043734,1000143.0,1
Truck28880,54.5423054193981,1000357.0,1
Truck28909,16.956928066043734,1000143.0,1
Truck28881,54.5423054193981,1000357.0,1
Truck28910,16.956928066043734,1000143.0,1
Truck28882,54.5423054193981,1000357.0,1
Truck28911,16.956928066043734,1000143.0,1
Truck28883,54.5423054193981,1000357.0,1
Truck28912,16.956928066043734,1000143.0,1
Truck28884,54.5423054193981,1000357.0,1
Truck28913,16.956928066043734,1000143.0,1
Truck28885,54.5423054193981,1000357.0,1
Truck28914,16.956928066043734,1000143.0,1
Truck28886,54.5423054193981,1000357.0,1
Truck28915,16.956928066043734,1000143.0,1
Truck28887,54.5423054193981,1000357.0,1
Truck28916,16.956928066043734,1000143.0,1
Truck28888,54.5423054193981,1000357.0,1
Truck28917,16.956928066043734,1000143.0,1
Truck28889,54.5423054193981,1000357.0,1
Truck28918,16.956928066043734,1000143.0,1
Truck28890,54.5423054193981,1000357.0,1
Truck28919,16.956928066043734,1000143.0,1
Truck28891,54.5423054193981,1000357.0,1
Truck28920,16.956928066043734,1000143.0,1
Truck28892,54.5423054193981,1000357.0,1
Truck28921,16.956928066043734,1000143.0,1
Truck28893,54.5423054193981,1000357.0,1
Truck28922,16.956928066043734,1000143.0,1
Truck28894,54.5423054193981,1000357.0,1
Truck28923,16.956928066043734,1000143.0,1
Truck28895,54.5423054193981,1000357.0,1
Truck28924,16.956928066043734,1000143.0,1
Truck28896,54.5423054193981,1000357.0,1
Truck28925,16.956928066043734,1000143.0,1
Truck28897,54.5423054193981,1000357.0,1
Truck28926,16.956928066043734,1000143.0,1
Truck28898,54.5423054193981,1000357.0,1
Truck28927,16.956928066043734,1000143.0,1
Truck28899,54.5423054193981,1000357.0,1
Truck28928,16.956928066043734,1000143.0,1
Truck28900,54.5423054193981,1000357.0,1
Truck28929,16.956928066043734,1000143.0,1
Truck28901,54.5423054193981,1000357.0,1
Truck28930,16.956928066043734,1000143.0,1
Truck28902,54.5423054193981,1000357.0,1
Truck28931,16.956928066043734,1000143.0,1
Truck28903,54.5423054193981,1000357.0,1
Truck28932,16.956928066043734,1000143.0,1
Truck28904,54.5423054193981,1000357.0,1
Truck28933,16.956928066043734,1000143.0,1
Truck28905,54.5423054193981,1000357.0,1
Truck28934,16.956928066043734,1000143.0,1
Truck28906,54.5423054193981,1000357.0,1
Truck28935,16.956928066043734,1000143.0,1
Truck28907,54.5423054193981,1000357.0,1
Truck28936,16.956928066043734,1000143.0,1
Truck28908,54.5423054193981,1000357.0,1
Truck28937,16.956928066043734,1000143.0,1
Truck28909,54.5423054193981,1000357.0,1
Truck28938,16.956928066043734,1000143.0,1
Truck28910,54.5423054193981,1000357.0,1
Truck28939,16.956928066043734,1000143.0,1
Truck28911,54.5423054193981,1000357.0,1
Truck28940,16.956928066043734,1000143.0,1
Truck28912,54.5423054193981,1000357.0,1
Truck28941,16.956928066043734,1000143.0,1
Truck28913,54.5423054193981,1000357.0,1
Truck28942,16.956928066043734,1000143.0,1
Truck28914,54.5423054193981,1000357.0,1
Truck28943,16.956928066043734,1000143.0,1
Truck28915,54.5423054193981,1000357.0,1
Truck28944,16.956928066043734,1000143.0,1
Truck28916,54.5423054193981,1000357.0,1
Truck28945,16.956928066043734,1000143.0,1
Truck28917,54.5423054193981,1000357.0,1
Truck28946,16.956928066043734,1000143.0,1
Truck28918,54.5423054193981,1000357.0,1
Truck28947,16.956928066043734,1000143.0,1
Truck28919,54.5423054193981,1000357.0,1
Truck28948,16.956928066043734,1000143.0,1
Truck28920,54.5423054193981,1000357.0,1
Truck28949,16.956928066043734,1000143.0,1
Truck28921,54.5423054193981,1000357.0,1
Truck28950,16.956928066043734,1000143.0,1
Truck28922,54.5423054193981,1000357.0,1
Truck28951,16.956928066043734,1000143.0,1
Truck28923,54.5423054193981,1000357.0,1
Truck28952,16.956928066043734,1000143.0,1
Truck28924,54.5423054193981,1000357.0,1
Truck28953,16.956928066043734,1000143.0,1
Truck28925,54.5423054193981,1000357.0,1
Truck28954,16.956928066043734,1000143.0,1
Truck28926,54.5423054193981,1000357.0,1
Truck28955,16.956928066043734,1000143.0,1
Truck28927,54.5423054193981,1000357.0,1
Truck28956,16.956928066043734,1000143.0,1
Truck28928,54.5423054193981,1000357.0,1
Truck28957,16.956928066043734,1000143.0,1
Truck28929,54.5423054193981,1000357.0,1
Truck28958,16.956928066043734,1000143.0,1
Truck28930,54.5423054193981,1000357.0,1
Truck28959,16.956928066043734,1000143.0,1
Truck28931,54.5423054193981,1000357.0,1
Truck28960,16.956928066043734,1000143.0,1
Truck28932,54.5423054193981,1000357.0,1
Truck28961,16.956928066043734,1000143.0,1
Truck28933,54.5423054193981,1000357.0,1
Truck28962,16.956928066043734,1000143.0,1
Truck28934,54.5423054193981,1000357.0,1
Truck28963,16.956928066043734,1000143.0,1
Truck28935,54.5423054193981,1000357.0,1
Truck28964,16.956928066043734,1000143.0,1
Truck28936,54.5423054193981,1000357.0,1
Truck28965,16.956928066043734,1000143.0,1
Truck28937,54.5423054193981,1000357.0,1
Truck28966,16.956928066043734,1000143.0,1
Truck28938,54.5423054193981,1000357.0,1
Truck28967,16.956928066043734,1000143.0,1
Truck28939,54.5423054193981,1000357.0,1
Truck28968,16.956928066043734,1000143.0,1
Truck28940,54.5423054193981,1000357.0,1
Truck28969,16.956928066043734,1000143.0,1
Truck28941,54.5423054193981,1000357.0,1
Truck28970,16.956928066043734,1000143.0,1
Truck28942,54.5423054193981,1000357.0,1
Truck28971,16.956928066043734,1000143.0,1
Truck28943,54.5423054193981,1000357.0,1
Truck28972,16.956928066043734,1000143.0,1
Truck28944,54.5423054193981,1000357.0,1
Truck28973,16.956928066043734,1000143.0,1
Truck28945,54.5423054193981,1000357.0,1
Truck28974,16.956928066043734,1000143.0,1
Truck28946,54.5423054193981,1000357.0,1
Truck28975,16.956928066043734,1000143.0,1
Truck28947,54.5423054193981,1000357.0,1
Truck28976,16.956928066043734,1000143.0,1
Truck28948,54.5423054193981,1000357.0,1
Truck28977,16.956928066043734,1000143.0,1
Truck28949,54.5423054193981,1000357.0,1
