Unique_ID,Time_In_Model,Seed
Truck101149,1020,1
Truck101150,1020,1
Truck101151,1020,1
Truck101152,1020,1
Truck101153,1020,1
Truck101154,1020,1
Truck101155,1020,1
Truck101156,1020,1
Truck101157,1020,1
Truck101158,1020,1
Truck101159,1020,1
Truck101160,1020,1
Truck101161,1020,1
Truck101162,1020,1
Truck101163,1020,1
Truck101164,1020,1
Truck101165,1020,1
Truck101166,1020,1
Truck101167,1020,1
Truck101168,1020,1
Truck101169,1020,1
Truck101170,1020,1
Truck101171,1020,1
Truck101172,1020,1
Truck101173,1020,1
Truck101174,1020,1
Truck101175,1020,1
Truck101176,1020,1
Truck101177,1020,1
Truck101178,1020,1
Truck101179,1020,1
Truck101180,1020,1
Truck101181,1020,1
Truck101182,1020,1
Truck101183,1020,1
Truck101184,1020,1
Truck101185,1020,1
Truck101186,1020,1
Truck101187,1020,1
Truck101188,1020,1
Truck101189,1020,1
Truck101190,1020,1
Truck101191,1020,1
Truck101192,1020,1
Truck101193,1020,1
Truck101194,1020,1
Truck101195,1020,1
Truck101196,1020,1
Truck101197,1020,1
Truck101198,1020,1
Truck101199,1020,1
Truck101200,1020,1
Truck101201,1020,1
Truck101202,1020,1
Truck101203,1020,1
Truck101204,1020,1
Truck101205,1020,1
Truck101206,1020,1
Truck101207,1020,1
Truck101208,1020,1
Truck101209,1020,1
Truck101210,1020,1
Truck101211,1020,1
Truck101212,1020,1
Truck101213,1020,1
Truck101214,1020,1
Truck101215,1020,1
Truck101216,1020,1
Truck101217,1020,1
Truck101218,1020,1
Truck101219,1020,1
Truck101220,1020,1
Truck101221,1020,1
Truck101222,1020,1
Truck101223,1020,1
Truck101224,1020,1
Truck101225,1020,1
Truck101226,1020,1
Truck101227,1020,1
Truck101228,1020,1
Truck101229,1020,1
Truck101230,1020,1
Truck101231,1020,1
Truck101232,1020,1
Truck101233,1020,1
Truck101234,1020,1
Truck101235,1020,1
Truck101236,1020,1
Truck101237,1020,1
Truck101238,1020,1
Truck101239,1020,1
Truck101240,1020,1
Truck101241,1020,1
Truck101242,1020,1
Truck101243,1020,1
Truck101244,1020,1
Truck101245,1020,1
Truck101246,1020,1
Truck101247,1020,1
Truck101248,1020,1
Truck101249,1020,1
Truck101250,1020,1
Truck101251,1020,1
Truck101252,1020,1
Truck101253,1020,1
Truck101254,1020,1
Truck101255,1020,1
Truck101256,1020,1
Truck101257,1020,1
Truck101258,1020,1
Truck101259,1020,1
Truck101260,1020,1
Truck101261,1020,1
Truck101262,1020,1
Truck101263,1020,1
Truck101264,1020,1
Truck101265,1020,1
Truck101266,1020,1
Truck101267,1020,1
Truck101268,1020,1
Truck101269,1020,1
Truck101270,1020,1
Truck101271,1020,1
Truck101272,1020,1
Truck101273,1020,1
Truck101274,1020,1
Truck101275,1020,1
Truck101276,1020,1
Truck101277,1020,1
Truck101278,1020,1
Truck101279,1020,1
Truck101280,1020,1
Truck101281,1020,1
Truck101282,1020,1
Truck101283,1020,1
Truck101284,1020,1
Truck101285,1020,1
Truck101286,1020,1
Truck101287,1020,1
Truck101288,1020,1
Truck101289,1020,1
Truck101290,1020,1
Truck101291,1020,1
Truck101292,1020,1
Truck101293,1020,1
Truck101294,1020,1
Truck101295,1020,1
Truck101296,1020,1
Truck101297,1020,1
Truck101298,1020,1
Truck101299,1020,1
Truck101300,1020,1
Truck101301,1020,1
Truck101302,1020,1
Truck101303,1020,1
Truck101304,1020,1
Truck101305,1020,1
Truck101306,1020,1
Truck101307,1020,1
Truck101308,1020,1
Truck101309,1020,1
Truck101310,1020,1
Truck101311,1020,1
Truck101312,1020,1
Truck101313,1020,1
Truck101314,1020,1
Truck101315,1020,1
Truck101316,1020,1
Truck101317,1020,1
Truck101318,1020,1
Truck101319,1020,1
Truck101320,1020,1
Truck101321,1020,1
Truck101322,1020,1
Truck101323,1020,1
Truck101324,1020,1
Truck101325,1020,1
Truck101326,1020,1
Truck101327,1020,1
Truck101328,1020,1
Truck101329,1020,1
Truck101330,1020,1
Truck101331,1020,1
Truck101332,1020,1
Truck101333,1020,1
Truck101334,1020,1
Truck101335,1020,1
Truck101336,1020,1
Truck101337,1020,1
Truck101338,1020,1
Truck101339,1020,1
Truck101340,1020,1
Truck101341,1020,1
Truck101342,1020,1
Truck101343,1020,1
Truck101344,1020,1
Truck101345,1020,1
Truck101346,1020,1
Truck101347,1020,1
Truck101348,1020,1
Truck101349,1020,1
Truck101350,1020,1
Truck101351,1020,1
Truck101352,1020,1
Truck101353,1020,1
Truck101354,1020,1
Truck101355,1020,1
Truck101356,1020,1
Truck101357,1020,1
Truck101358,1020,1
Truck101359,1020,1
Truck101360,1020,1
Truck101361,1020,1
Truck101362,1020,1
Truck101363,1020,1
Truck101364,1020,1
Truck101365,1020,1
Truck101366,1020,1
Truck101367,1020,1
Truck101368,1020,1
Truck101369,1020,1
Truck101370,1020,1
Truck101371,1020,1
Truck101372,1020,1
Truck101373,1020,1
Truck101374,1020,1
Truck101375,1020,1
Truck101376,1020,1
Truck101377,1020,1
Truck101378,1020,1
Truck101379,1020,1
Truck101380,1020,1
Truck101381,1020,1
Truck101382,1020,1
Truck101383,1020,1
Truck101384,1020,1
Truck101385,1020,1
Truck101386,1020,1
Truck101387,1020,1
Truck101388,1020,1
Truck101389,1020,1
Truck101390,1020,1
Truck101391,1020,1
Truck101392,1020,1
Truck101393,1020,1
Truck101394,1020,1
Truck101395,1020,1
Truck101396,1020,1
Truck101397,1020,1
Truck101398,1020,1
Truck101399,1020,1
Truck101400,1020,1
Truck101401,1020,1
Truck101402,1020,1
Truck101403,1020,1
Truck101404,1020,1
Truck101405,1020,1
Truck101406,1020,1
Truck101407,1020,1
Truck101408,1020,1
Truck101409,1020,1
Truck101410,1020,1
Truck101411,1020,1
Truck101412,1020,1
Truck101413,1020,1
Truck101414,1020,1
Truck101415,1020,1
Truck101416,1020,1
Truck101417,1020,1
Truck101418,1020,1
Truck101419,1020,1
Truck101420,1020,1
Truck101421,1020,1
Truck101422,1020,1
Truck101423,1020,1
Truck101424,1020,1
Truck101425,1020,1
Truck101426,1020,1
Truck101427,1020,1
Truck101428,1020,1
Truck101429,1020,1
Truck101430,1020,1
Truck101431,1020,1
Truck101432,1020,1
Truck101433,1020,1
Truck101434,1020,1
Truck101435,1020,1
Truck101436,1020,1
Truck101437,1020,1
Truck101438,1020,1
Truck101439,1020,1
Truck101440,1020,1
Truck101441,1020,1
Truck101442,1020,1
Truck101443,1020,1
Truck101444,1020,1
Truck101445,1020,1
Truck101446,1020,1
Truck101447,1020,1
Truck101448,1020,1
Truck101449,1020,1
Truck101450,1020,1
Truck101451,1020,1
Truck101452,1020,1
Truck101453,1020,1
Truck101454,1020,1
Truck101455,1020,1
Truck101456,1020,1
Truck101457,1020,1
Truck101458,1020,1
Truck101459,1020,1
Truck101460,1020,1
Truck101461,1020,1
Truck101462,1020,1
Truck101463,1020,1
Truck101464,1020,1
Truck101465,1020,1
Truck101466,1020,1
Truck101467,1020,1
Truck101468,1020,1
Truck101469,1020,1
Truck101470,1020,1
Truck101471,1020,1
Truck101472,1020,1
Truck101473,1020,1
Truck101474,1020,1
Truck101475,1020,1
Truck101476,1020,1
Truck101477,1020,1
Truck101478,1020,1
Truck101479,1020,1
Truck101480,1020,1
Truck101481,1020,1
Truck101482,1020,1
Truck101483,1020,1
Truck101484,1020,1
Truck101485,1020,1
Truck101486,1020,1
Truck101487,1020,1
Truck101488,1020,1
Truck101489,1020,1
Truck101490,1020,1
Truck101491,1020,1
Truck101492,1020,1
Truck101493,1020,1
Truck101494,1020,1
Truck101495,1020,1
Truck101496,1020,1
Truck101497,1020,1
Truck101498,1020,1
Truck101499,1020,1
Truck101500,1020,1
Truck101501,1020,1
Truck101502,1020,1
Truck101503,1020,1
Truck101504,1020,1
Truck101505,1020,1
Truck101506,1020,1
Truck101507,1020,1
Truck101508,1020,1
Truck101509,1020,1
Truck101510,1020,1
Truck101511,1020,1
Truck101512,1020,1
Truck101513,1020,1
Truck101514,1020,1
Truck101515,1020,1
Truck101516,1020,1
Truck101517,1020,1
Truck101518,1020,1
Truck101519,1020,1
Truck101520,1020,1
Truck101521,1020,1
Truck101522,1020,1
Truck101523,1020,1
Truck101524,1020,1
Truck101525,1020,1
Truck101526,1020,1
Truck101527,1020,1
Truck101528,1020,1
Truck101529,1020,1
Truck101530,1020,1
Truck101531,1020,1
Truck101532,1020,1
Truck101533,1020,1
Truck101534,1020,1
Truck101535,1020,1
Truck101536,1020,1
Truck101537,1020,1
Truck101538,1020,1
Truck101539,1020,1
Truck101540,1020,1
Truck101541,1020,1
Truck101542,1020,1
Truck101543,1020,1
Truck101544,1020,1
Truck101545,1020,1
Truck101546,1020,1
Truck101547,1020,1
Truck101548,1020,1
Truck101549,1020,1
Truck101550,1020,1
Truck101551,1020,1
Truck101552,1020,1
Truck101553,1020,1
Truck101554,1020,1
Truck101555,1020,1
Truck101556,1020,1
Truck101557,1020,1
Truck101558,1020,1
Truck101559,1020,1
Truck101560,1020,1
Truck101561,1020,1
Truck101562,1020,1
Truck101563,1020,1
Truck101564,1020,1
Truck101565,1020,1
Truck101566,1020,1
Truck101567,1020,1
Truck101568,1020,1
Truck101569,1020,1
Truck101570,1020,1
Truck101571,1020,1
Truck101572,1020,1
Truck101573,1020,1
Truck101574,1020,1
Truck101575,1020,1
Truck101576,1020,1
Truck101577,1020,1
Truck101578,1020,1
Truck101579,1020,1
Truck101580,1020,1
Truck101581,1020,1
Truck101582,1020,1
Truck101583,1020,1
Truck101584,1020,1
Truck101585,1020,1
Truck101586,1020,1
Truck101587,1020,1
Truck101588,1020,1
Truck101589,1020,1
Truck101590,1020,1
Truck101591,1020,1
Truck101592,1020,1
Truck101593,1020,1
Truck101594,1020,1
Truck101595,1020,1
Truck101596,1020,1
Truck101597,1020,1
Truck101598,1020,1
Truck101599,1020,1
Truck101600,1020,1
Truck101601,1020,1
Truck101602,1020,1
Truck101603,1020,1
Truck101604,1020,1
Truck101605,1020,1
Truck101606,1020,1
Truck101607,1020,1
Truck101608,1020,1
Truck101609,1020,1
Truck101610,1020,1
Truck101611,1020,1
Truck101612,1020,1
Truck101613,1020,1
Truck101614,1020,1
Truck101615,1020,1
Truck101616,1020,1
Truck101617,1020,1
Truck101618,1020,1
Truck101619,1020,1
Truck101620,1020,1
Truck101621,1020,1
Truck101622,1020,1
Truck101623,1020,1
Truck101624,1020,1
Truck101625,1020,1
Truck101626,1020,1
Truck101627,1020,1
Truck101628,1020,1
Truck101629,1020,1
Truck101630,1020,1
Truck101631,1020,1
Truck101632,1020,1
Truck101633,1020,1
Truck101634,1020,1
Truck101635,1020,1
Truck101636,1020,1
Truck101637,1020,1
Truck101638,1020,1
Truck101639,1020,1
Truck101640,1020,1
Truck101641,1020,1
Truck101642,1020,1
Truck101643,1020,1
Truck101644,1020,1
Truck101645,1020,1
Truck101646,1020,1
Truck101647,1020,1
Truck101648,1020,1
Truck101649,1020,1
Truck101650,1020,1
Truck101651,1020,1
Truck101652,1020,1
Truck101653,1020,1
Truck101654,1020,1
Truck101655,1020,1
Truck101656,1020,1
Truck101657,1020,1
Truck101658,1020,1
Truck101659,1020,1
Truck101660,1020,1
Truck101661,1020,1
Truck101662,1020,1
Truck101663,1020,1
Truck101664,1020,1
Truck101665,1020,1
Truck101666,1020,1
Truck101667,1020,1
Truck101668,1020,1
Truck101669,1020,1
Truck101670,1020,1
Truck101671,1020,1
Truck101672,1020,1
Truck101673,1020,1
Truck101674,1020,1
Truck101675,1020,1
Truck101676,1020,1
Truck101677,1020,1
Truck101678,1020,1
Truck101679,1020,1
Truck101680,1020,1
Truck101681,1020,1
Truck101682,1020,1
Truck101683,1020,1
Truck101684,1020,1
Truck101685,1020,1
Truck101686,1020,1
Truck101687,1020,1
Truck101688,1020,1
Truck101689,1020,1
Truck101690,1020,1
Truck101691,1020,1
Truck101692,1020,1
Truck101693,1020,1
Truck101694,1020,1
Truck101695,1020,1
Truck101696,1020,1
Truck101697,1020,1
Truck101698,1020,1
Truck101699,1020,1
Truck101700,1020,1
Truck101701,1020,1
Truck101702,1020,1
Truck101703,1020,1
Truck101704,1020,1
Truck101705,1020,1
Truck101706,1020,1
Truck101707,1020,1
Truck101708,1020,1
Truck101709,1020,1
Truck101710,1020,1
Truck101711,1020,1
Truck101712,1020,1
Truck101713,1020,1
Truck101714,1020,1
Truck101715,1020,1
Truck101716,1020,1
Truck101717,1020,1
Truck101718,1020,1
Truck101719,1020,1
Truck101720,1020,1
Truck101721,1020,1
Truck101722,1020,1
Truck101723,1020,1
Truck101724,1020,1
Truck101725,1020,1
Truck101726,1020,1
Truck101727,1020,1
Truck101728,1020,1
Truck101729,1020,1
Truck101730,1020,1
Truck101731,1020,1
Truck101732,1020,1
Truck101733,1020,1
Truck101734,1020,1
Truck101735,1020,1
Truck101736,1020,1
Truck101737,1020,1
Truck101738,1020,1
Truck101739,1020,1
Truck101740,1020,1
Truck101741,1020,1
Truck101742,1020,1
Truck101743,1020,1
Truck101744,1020,1
Truck101745,1020,1
Truck101746,1020,1
Truck101747,1020,1
Truck101748,1020,1
Truck101749,1020,1
Truck101750,1020,1
Truck101751,1020,1
Truck101752,1020,1
Truck101753,1020,1
Truck101754,1020,1
Truck101755,1020,1
Truck101756,1020,1
Truck101757,1020,1
Truck101758,1020,1
Truck101759,1020,1
Truck101760,1020,1
Truck101761,1020,1
Truck101762,1020,1
Truck101763,1020,1
Truck101764,1020,1
Truck101765,1020,1
Truck101766,1020,1
Truck101767,1020,1
Truck101768,1020,1
Truck101769,1020,1
Truck101770,1020,1
Truck101771,1020,1
Truck101772,1020,1
Truck101773,1020,1
Truck101774,1020,1
Truck101775,1020,1
Truck101776,1020,1
Truck101777,1020,1
Truck101778,1020,1
Truck101779,1020,1
Truck101780,1020,1
Truck101781,1020,1
Truck101782,1020,1
Truck101783,1020,1
Truck101784,1020,1
Truck101785,1020,1
Truck101786,1020,1
Truck101787,1020,1
Truck101788,1020,1
Truck101789,1020,1
Truck101790,1020,1
Truck101791,1020,1
Truck101792,1020,1
Truck101793,1020,1
Truck101794,1020,1
Truck101795,1020,1
Truck101796,1020,1
Truck101797,1020,1
Truck101798,1020,1
Truck101799,1020,1
Truck101800,1020,1
Truck101801,1020,1
Truck101802,1020,1
Truck101803,1020,1
Truck101804,1020,1
Truck101805,1020,1
Truck101806,1020,1
Truck101807,1020,1
Truck101808,1020,1
Truck101809,1020,1
Truck101810,1020,1
Truck101811,1020,1
Truck101812,1020,1
Truck101813,1020,1
Truck101814,1020,1
Truck101815,1020,1
Truck101816,1020,1
Truck101817,1020,1
Truck101818,1020,1
Truck101819,1020,1
Truck101820,1020,1
Truck101821,1020,1
Truck101822,1020,1
Truck101823,1020,1
Truck101824,1020,1
Truck101825,1020,1
Truck101826,1020,1
Truck101827,1020,1
Truck101828,1020,1
Truck101829,1020,1
Truck101830,1020,1
Truck101831,1020,1
Truck101832,1020,1
Truck101833,1020,1
Truck101834,1020,1
Truck101835,1020,1
Truck101836,1020,1
Truck101837,1020,1
Truck101838,1020,1
Truck101839,1020,1
Truck101840,1020,1
Truck101841,1020,1
Truck101842,1020,1
Truck101843,1020,1
Truck101844,1020,1
Truck101845,1020,1
Truck101846,1020,1
Truck101847,1020,1
Truck101848,1020,1
Truck101849,1020,1
Truck101850,1020,1
Truck101851,1020,1
Truck101852,1020,1
Truck101853,1020,1
Truck101854,1020,1
Truck101855,1020,1
Truck101856,1020,1
Truck101857,1020,1
Truck101858,1020,1
Truck101859,1020,1
Truck101860,1020,1
Truck101861,1020,1
Truck101862,1020,1
Truck101863,1020,1
Truck101864,1020,1
Truck101865,1020,1
Truck101866,1020,1
Truck101867,1020,1
Truck101868,1020,1
Truck101869,1020,1
Truck101870,1020,1
Truck101871,1020,1
Truck101872,1020,1
Truck101873,1020,1
Truck101874,1020,1
Truck101875,1020,1
Truck101876,1020,1
Truck101877,1020,1
Truck101878,1020,1
Truck101879,1020,1
Truck101880,1020,1
Truck101881,1020,1
Truck101882,1020,1
Truck101883,1020,1
Truck101884,1020,1
Truck101885,1020,1
Truck101886,1020,1
Truck101887,1020,1
Truck101888,1020,1
Truck101889,1020,1
Truck101890,1020,1
Truck101891,1020,1
Truck101892,1020,1
Truck101893,1020,1
Truck101894,1020,1
Truck101895,1020,1
Truck101896,1020,1
Truck101897,1020,1
Truck101898,1020,1
Truck101899,1020,1
Truck101900,1020,1
Truck101901,1020,1
Truck101902,1020,1
Truck101903,1020,1
Truck101904,1020,1
Truck101905,1020,1
Truck101906,1020,1
Truck101907,1020,1
Truck101908,1020,1
Truck101909,1020,1
Truck101910,1020,1
Truck101911,1020,1
Truck101912,1020,1
Truck101913,1020,1
Truck101914,1020,1
Truck101915,1020,1
Truck101916,1020,1
Truck101917,1020,1
Truck101918,1020,1
Truck101919,1020,1
Truck101920,1020,1
Truck101921,1020,1
Truck101922,1020,1
Truck101923,1020,1
Truck101924,1020,1
Truck101925,1020,1
Truck101926,1020,1
Truck101927,1020,1
Truck101928,1020,1
Truck101929,1020,1
Truck101930,1020,1
Truck101931,1020,1
Truck101932,1020,1
Truck101933,1020,1
Truck101934,1020,1
Truck101935,1020,1
Truck101936,1020,1
Truck101937,1020,1
Truck101938,1020,1
Truck101939,1020,1
Truck101940,1020,1
Truck101941,1020,1
Truck101942,1020,1
Truck101943,1020,1
Truck101944,1020,1
Truck101945,1020,1
Truck101946,1020,1
Truck101947,1020,1
Truck101948,1020,1
Truck101949,1020,1
Truck101950,1020,1
Truck101951,1020,1
Truck101952,1020,1
Truck101953,1020,1
Truck101954,1020,1
Truck101955,1020,1
Truck101956,1020,1
Truck101957,1020,1
Truck101958,1020,1
Truck101959,1020,1
Truck101960,1020,1
Truck101961,1020,1
Truck101962,1020,1
Truck101963,1020,1
Truck101964,1020,1
Truck101965,1020,1
Truck101966,1020,1
Truck101967,1020,1
Truck101968,1020,1
Truck101969,1020,1
Truck101970,1020,1
Truck101971,1020,1
Truck101972,1020,1
Truck101973,1020,1
Truck101974,1020,1
Truck101975,1020,1
Truck101976,1020,1
Truck101977,1020,1
Truck101978,1020,1
Truck101979,1020,1
Truck101980,1020,1
Truck101981,1020,1
Truck101982,1020,1
Truck101983,1020,1
Truck101984,1020,1
Truck101985,1020,1
Truck101986,1020,1
Truck101987,1020,1
Truck101988,1020,1
Truck101989,1020,1
Truck101990,1020,1
Truck101991,1020,1
Truck101992,1020,1
Truck101993,1020,1
Truck101994,1020,1
Truck101995,1020,1
Truck101996,1020,1
Truck101997,1020,1
Truck101998,1020,1
Truck101999,1020,1
Truck102000,1020,1
Truck102001,1020,1
Truck102002,1020,1
Truck102003,1020,1
Truck102004,1020,1
Truck102005,1020,1
Truck102006,1020,1
Truck102007,1020,1
Truck102008,1020,1
Truck102009,1020,1
Truck102010,1020,1
Truck102011,1020,1
Truck102012,1020,1
Truck102013,1020,1
Truck102014,1020,1
Truck102015,1020,1
Truck102016,1020,1
Truck102017,1020,1
Truck102018,1020,1
Truck102019,1020,1
Truck102020,1020,1
Truck102021,1020,1
Truck102022,1020,1
Truck102023,1020,1
Truck102024,1020,1
Truck102025,1020,1
Truck102026,1020,1
Truck102027,1020,1
Truck102028,1020,1
Truck102029,1020,1
Truck102030,1020,1
Truck102031,1020,1
Truck102032,1020,1
Truck102033,1020,1
Truck102034,1020,1
Truck102035,1020,1
Truck102240,1316,2
Truck102241,1316,2
Truck102242,1316,2
Truck102243,1316,2
Truck102244,1316,2
Truck102245,1316,2
Truck102246,1316,2
Truck102247,1316,2
Truck102248,1316,2
Truck102249,1316,2
Truck102250,1316,2
Truck102251,1316,2
Truck102252,1316,2
Truck102253,1316,2
Truck102254,1316,2
Truck102255,1316,2
Truck102256,1316,2
Truck102257,1316,2
Truck102258,1316,2
Truck102259,1316,2
Truck102260,1316,2
Truck102261,1316,2
Truck102262,1316,2
Truck102263,1316,2
Truck102264,1316,2
Truck102265,1316,2
Truck102266,1316,2
Truck102267,1316,2
Truck102268,1316,2
Truck102269,1316,2
Truck102270,1316,2
Truck102271,1316,2
Truck102272,1316,2
